# posix time,TBV (K),TBH (K),Soil Moisture (m^3/m^3),Tau (-),T_IR (K),T_RS (K),T_ACS (K),T_Ant1 (K),T_Ant2 (K),u_RS (mV),u_ACS (mV),u_V (mV),u_H (mV),STDOM(u_RS) (mV),STDOM(u_ACS) (mV),STDOM(u_V) (mV),STDOM(u_H) (mV),Gain (K/mV),Offset (K),TBV Residual (K),TBH Residual (K),Cost Function Value (K^2)
1.667402887200000048e+09,7.101,10.884,0.400,nan,273.150,303.710,303.520,307.960,286.900,1085.129,1024.100,1036.856,1039.401,0.880,0.810,1.120,0.670,4.6856,-4780.7728,183.369,179.585,65874.885
1.667402887269999981e+09,10.849,8.316,0.400,nan,273.150,303.710,303.520,307.960,286.900,1085.055,1023.317,1036.838,1038.391,1.140,0.910,1.010,0.780,4.6319,-4722.1362,179.620,182.153,65442.894
1.667402887329999924e+09,8.981,7.209,0.400,nan,273.150,303.710,303.520,307.960,286.900,1084.227,1024.311,1037.134,1038.770,1.120,0.920,0.840,0.580,4.7727,-4870.9576,181.488,183.260,66522.158
1.667402887390000105e+09,10.229,6.790,0.400,nan,273.150,303.710,303.520,307.960,286.900,1085.063,1023.738,1037.067,1038.471,0.930,0.760,0.880,0.740,4.6631,-4756.0127,180.240,183.679,66224.419
1.667402887460000038e+09,6.848,7.449,0.400,nan,273.150,303.770,303.520,307.960,286.900,1084.231,1024.085,1036.616,1038.636,0.910,0.720,0.790,0.640,4.7554,-4852.2278,183.621,183.020,67212.858
1.667402887519999981e+09,6.508,10.270,0.400,nan,273.150,303.770,303.520,307.960,286.900,1085.176,1023.915,1036.623,1039.178,1.010,0.910,1.040,0.720,4.6689,-4762.7564,183.961,180.199,66313.335
1.667402887589999914e+09,8.325,8.988,0.400,nan,273.150,303.770,303.520,307.960,286.900,1084.906,1024.173,1037.065,1039.105,1.160,0.950,0.700,0.920,4.7095,-4805.5800,182.144,181.481,66112.124
1.667402887650000095e+09,1.359,0.212,0.400,nan,273.150,303.770,303.520,307.900,286.900,1085.084,1024.709,1036.404,1038.198,0.720,0.650,0.940,0.960,4.7374,-4836.6706,189.110,190.258,71960.687
1.667402887720000029e+09,8.731,6.512,0.400,nan,273.150,303.710,303.520,307.900,286.960,1084.930,1024.073,1037.058,1038.651,0.580,0.790,0.950,0.880,4.6989,-4794.2907,181.738,183.957,66868.829
1.667402887779999971e+09,7.287,7.135,0.400,nan,273.150,303.710,303.520,307.900,286.960,1084.654,1023.837,1036.580,1038.502,0.910,1.060,0.680,0.700,4.7020,-4796.3148,183.182,183.335,67167.188
1.667402887839999914e+09,7.853,6.640,0.400,nan,273.150,303.710,303.520,307.900,286.960,1084.605,1024.013,1036.799,1038.547,0.780,0.780,1.040,0.800,4.7194,-4814.9776,182.616,183.829,67141.743
1.667402887910000086e+09,4.347,5.550,0.400,nan,273.150,303.710,303.520,307.900,286.960,1084.983,1023.789,1036.131,1038.297,0.840,0.960,1.010,0.590,4.6730,-4766.4065,186.122,184.919,68836.338
1.667402887970000029e+09,7.095,3.524,0.400,nan,273.150,303.770,303.520,307.900,286.900,1084.466,1024.054,1036.680,1038.063,0.930,0.820,0.800,0.990,4.7345,-4830.6134,183.375,186.945,68574.586
1.667402946109999895e+09,12.798,7.479,0.400,nan,273.150,303.710,303.520,308.020,286.960,1084.154,1023.763,1037.303,1038.379,0.910,0.890,0.890,1.030,4.7352,-4829.9380,177.671,182.990,65052.365
1.667402946170000076e+09,5.831,8.666,0.400,nan,273.150,303.710,303.520,308.020,286.960,1084.685,1024.167,1036.612,1038.997,0.840,1.060,0.860,0.820,4.7252,-4821.6071,184.638,181.803,67143.573
1.667402946230000019e+09,6.380,10.890,0.400,nan,273.150,303.710,303.520,308.020,286.960,1084.986,1023.738,1036.423,1039.095,0.800,0.640,0.660,0.730,4.6689,-4761.9669,184.089,179.579,66137.345
1.667402946299999952e+09,6.548,5.279,0.400,nan,273.150,303.710,303.520,308.020,286.900,1085.194,1024.280,1036.922,1038.679,0.760,0.810,1.170,0.970,4.6945,-4790.7256,183.921,185.190,68122.245
1.667402946359999895e+09,9.028,7.250,0.400,nan,273.150,303.710,303.520,307.900,286.900,1084.764,1024.079,1037.074,1038.729,0.630,0.950,0.780,0.970,4.7122,-4807.9148,181.441,183.219,66490.082
1.667402946420000076e+09,6.194,5.467,0.400,nan,273.150,303.710,303.520,307.900,286.900,1085.159,1024.172,1036.772,1038.618,0.930,0.970,1.060,1.090,4.6889,-4784.4479,184.275,185.002,68183.050
1.667402946490000010e+09,6.302,4.296,0.400,nan,273.150,303.710,303.520,307.900,286.900,1085.097,1024.164,1036.770,1038.414,0.780,1.200,1.140,1.170,4.6930,-4788.6174,184.167,186.173,68577.966
1.667402946549999952e+09,8.005,7.993,0.400,nan,273.150,303.710,303.520,307.960,286.960,1085.124,1023.765,1036.738,1038.695,0.780,0.890,0.720,0.780,4.6605,-4753.4690,182.464,182.476,66590.776
1.667402946609999895e+09,9.576,10.260,0.400,nan,273.150,303.710,303.520,307.960,286.960,1084.929,1023.879,1037.042,1039.088,1.140,1.060,1.190,0.690,4.6840,-4778.1351,180.893,180.209,65197.796
1.667402946680000067e+09,11.546,10.814,0.400,nan,273.150,303.710,303.520,307.960,286.960,1084.315,1023.575,1036.991,1038.793,1.090,0.990,1.210,0.780,4.7079,-4801.1742,178.923,179.655,64289.140
1.667402946740000010e+09,3.997,2.466,0.400,nan,273.150,303.710,303.520,307.960,286.960,1085.278,1024.555,1036.745,1038.472,0.970,0.730,0.790,0.850,4.7092,-4807.0973,186.472,188.003,70116.949
1.667402946799999952e+09,8.382,7.814,0.400,nan,273.150,303.710,303.520,307.900,286.900,1084.848,1024.093,1037.000,1038.848,1.000,0.500,0.590,1.020,4.7068,-4802.4315,182.087,182.655,66518.489
1.667402946869999886e+09,1.517,3.145,0.400,nan,273.150,303.710,303.520,307.900,286.900,1085.225,1024.407,1036.214,1038.452,1.010,0.990,0.730,1.060,4.7020,-4798.9791,188.952,187.324,70793.218
1.667402946930000067e+09,8.211,8.637,0.400,nan,273.150,303.710,303.590,307.900,286.900,1084.803,1023.510,1036.498,1038.521,1.100,0.860,0.790,1.100,4.6650,-4756.9363,182.258,181.832,66280.840
1.667402947000000000e+09,3.864,2.542,0.400,nan,273.150,303.710,303.590,307.900,286.960,1085.000,1024.428,1036.562,1038.318,1.220,1.020,0.870,0.740,4.7206,-4818.1452,186.605,187.928,70138.343
1.667402947059999943e+09,6.726,9.530,0.400,nan,273.150,303.770,303.590,307.960,286.960,1084.367,1024.084,1036.620,1038.985,1.170,1.350,0.940,0.900,4.7442,-4840.6587,183.743,180.939,66500.683
1.667402947130000114e+09,1.621,4.956,0.400,nan,273.150,303.770,303.590,307.960,286.960,1085.615,1024.394,1036.292,1038.811,0.980,1.160,0.870,1.040,4.6715,-4767.6536,188.848,185.513,70078.994
1.667402947190000057e+09,12.302,9.220,0.400,nan,273.150,303.770,303.590,307.960,286.960,1084.873,1023.790,1037.400,1038.841,0.890,0.850,0.820,1.120,4.6821,-4775.6682,178.167,181.249,64594.710
1.667402947250000000e+09,10.129,6.207,0.400,nan,273.150,303.710,303.590,307.960,286.960,1084.839,1023.945,1037.160,1038.480,0.780,1.230,0.930,0.980,4.6956,-4790.2579,180.340,184.262,66475.076
1.667402947319999933e+09,9.851,10.043,0.400,nan,273.150,303.710,303.590,307.960,286.960,1084.491,1023.905,1037.009,1038.961,0.730,0.990,0.520,0.940,4.7196,-4814.6021,180.618,180.426,65176.275
1.667402947380000114e+09,2.502,6.437,0.400,nan,273.150,303.710,303.590,307.960,286.960,1084.537,1024.376,1036.210,1038.772,0.810,0.830,0.810,0.610,4.7529,-4850.9536,187.967,184.032,69199.579
1.667402947450000048e+09,9.927,7.011,0.400,nan,273.150,303.710,303.460,307.960,286.960,1085.413,1024.032,1037.328,1038.817,1.270,0.820,0.790,0.830,4.6592,-4753.4124,180.542,183.458,66252.337
1.667402947509999990e+09,9.332,8.921,0.400,nan,273.150,303.770,303.460,308.020,286.840,1085.128,1023.466,1036.725,1038.620,0.510,1.130,0.940,1.040,4.6389,-4729.9761,181.137,181.548,65770.293
1.667402947579999924e+09,6.050,4.159,0.400,nan,273.150,303.770,303.460,308.020,286.840,1084.566,1024.601,1036.971,1038.608,1.140,0.710,0.910,0.940,4.7701,-4869.7169,184.419,186.310,68721.802
1.667402947640000105e+09,6.041,8.209,0.400,nan,273.150,303.770,303.460,308.020,286.840,1085.400,1023.968,1036.639,1038.953,0.840,0.750,0.710,0.820,4.6562,-4750.0655,184.429,182.260,67232.673
1.667402947700000048e+09,8.802,6.533,0.400,nan,273.150,303.770,303.520,308.020,286.900,1084.644,1023.880,1036.856,1038.439,0.910,0.950,0.970,0.570,4.7070,-4801.7005,181.667,183.936,66835.111
1.667402947769999981e+09,7.428,7.158,0.400,nan,273.150,303.710,303.520,307.900,286.900,1084.686,1023.788,1036.570,1038.476,1.060,0.770,0.640,0.980,4.6958,-4789.7609,183.041,183.311,67106.864
1.667402947829999924e+09,4.549,2.294,0.400,nan,273.150,303.710,303.520,307.900,286.900,1084.741,1024.773,1036.899,1038.490,0.780,1.270,0.840,0.810,4.7685,-4868.8971,185.920,188.175,69976.119
1.667402947900000095e+09,8.911,5.495,0.400,nan,273.150,303.710,303.520,307.900,286.900,1084.753,1023.745,1036.791,1038.200,0.890,0.850,0.970,0.870,4.6873,-4780.8351,181.558,184.975,67178.738
1.667402947960000038e+09,4.194,5.340,0.400,nan,273.150,303.710,303.520,307.900,286.900,1085.153,1024.210,1036.476,1038.626,0.790,0.650,1.240,0.640,4.6923,-4788.1587,186.275,185.129,68971.449
1.667403006160000086e+09,10.768,8.824,0.400,nan,273.150,303.710,303.520,307.900,286.900,1085.574,1023.619,1037.175,1038.826,1.000,0.730,0.710,0.650,4.6156,-4706.9059,179.701,181.646,65287.450
1.667403006220000029e+09,4.382,8.024,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.962,1024.013,1036.310,1038.848,1.120,0.830,0.600,1.060,4.6918,-4786.7274,186.087,182.445,67914.680
1.667403006289999962e+09,3.914,7.610,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.736,1024.116,1036.272,1038.807,0.880,0.720,0.800,1.150,4.7172,-4813.2491,186.555,182.859,68240.056
1.667403006349999905e+09,5.155,9.781,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.955,1023.939,1036.376,1039.065,1.400,1.000,0.890,1.100,4.6867,-4781.1628,185.314,180.688,66989.340
1.667403006410000086e+09,9.608,8.396,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.792,1024.001,1037.113,1038.855,0.750,1.020,1.160,0.770,4.7040,-4799.1330,180.861,182.073,65861.102
1.667403006480000019e+09,6.560,5.948,0.400,nan,273.150,303.710,303.520,307.840,286.770,1084.938,1024.052,1036.690,1038.548,1.050,0.980,1.100,0.860,4.6967,-4791.8759,183.909,184.521,67870.371
1.667403006539999962e+09,8.664,4.223,0.400,nan,273.150,303.710,303.520,307.840,286.770,1084.590,1024.214,1037.085,1038.323,0.740,0.680,0.850,0.740,4.7363,-4833.2549,181.805,186.246,67740.841
1.667403006599999905e+09,7.390,5.398,0.400,nan,273.150,303.710,303.520,307.840,286.770,1085.416,1024.244,1037.076,1038.722,1.260,1.050,0.920,0.980,4.6746,-4770.2287,183.079,185.071,67769.177
1.667403006660000086e+09,6.960,5.301,0.400,nan,273.150,303.710,303.520,307.960,286.770,1085.131,1024.166,1036.886,1038.581,1.130,1.040,0.890,0.900,4.6906,-4786.1944,183.509,185.168,67962.833
1.667403006730000019e+09,3.673,2.151,0.400,nan,273.150,303.710,303.520,307.960,286.840,1084.792,1024.335,1036.419,1038.143,0.930,0.910,0.730,0.870,4.7300,-4827.4000,186.797,188.318,70356.653
1.667403006789999962e+09,4.512,6.600,0.400,nan,273.150,303.710,303.520,307.960,286.840,1085.022,1024.158,1036.460,1038.751,0.880,0.570,0.980,0.710,4.6984,-4794.1105,185.957,183.869,68387.648
1.667403006849999905e+09,8.664,7.323,0.400,nan,273.150,303.710,303.520,307.960,286.840,1084.965,1023.958,1036.964,1038.698,1.000,0.900,1.040,0.850,4.6874,-4781.9432,181.805,183.146,66595.648
1.667403006920000076e+09,6.855,4.342,0.400,nan,273.150,303.710,303.520,307.900,286.840,1085.402,1024.194,1036.947,1038.516,1.130,1.020,1.100,0.700,4.6719,-4767.1809,183.614,186.127,68357.679
1.667403006980000019e+09,8.345,7.519,0.400,nan,273.150,303.710,303.520,307.900,286.840,1084.515,1023.807,1036.697,1038.505,0.670,0.690,0.930,0.910,4.7104,-4804.7992,182.124,182.950,66639.802
1.667403007039999962e+09,8.428,7.783,0.400,nan,273.150,303.710,303.520,307.900,286.840,1085.184,1024.234,1037.189,1039.031,0.920,0.850,1.030,1.150,4.6917,-4787.6131,182.041,182.686,66513.098
1.667403007109999895e+09,6.473,6.171,0.400,nan,273.150,303.710,303.520,307.900,286.840,1084.541,1024.238,1036.741,1038.630,0.670,1.000,0.870,0.850,4.7420,-4839.1814,183.996,184.298,67820.084
1.667403007170000076e+09,4.430,7.136,0.400,nan,273.150,303.710,303.520,307.840,286.840,1085.011,1024.481,1036.702,1039.076,0.740,0.990,1.180,0.550,4.7243,-4822.1810,186.039,183.333,68221.422
1.667403007230000019e+09,5.590,7.524,0.400,nan,273.150,303.710,303.520,307.840,286.840,1084.771,1023.840,1036.330,1038.592,0.960,0.900,0.800,0.920,4.6932,-4787.2861,184.879,182.945,67649.355
1.667403007289999962e+09,8.109,6.189,0.400,nan,273.150,303.710,303.520,307.840,286.840,1084.905,1024.307,1037.135,1038.772,1.010,0.970,0.770,0.730,4.7190,-4815.9442,182.360,184.280,67214.300
1.667403007359999895e+09,6.188,3.925,0.400,nan,273.150,303.710,303.520,307.840,286.840,1085.476,1024.181,1036.843,1038.457,1.000,1.010,1.390,1.100,4.6652,-4760.3040,184.281,186.544,68758.204
1.667403007420000076e+09,5.625,10.028,0.400,nan,273.150,303.710,303.520,307.900,286.840,1085.413,1023.665,1036.329,1039.011,0.950,1.010,0.890,0.930,4.6311,-4722.9423,184.844,180.441,66726.198
1.667403007480000019e+09,5.115,4.524,0.400,nan,273.150,303.710,303.520,307.900,286.840,1084.995,1024.005,1036.430,1038.304,1.050,0.970,0.970,1.160,4.6887,-4783.5023,185.354,185.945,68931.642
1.667403007549999952e+09,11.220,6.158,0.400,nan,273.150,303.710,303.520,307.900,286.840,1085.219,1023.802,1037.313,1038.458,0.960,0.740,0.870,0.830,4.6560,-4749.0793,179.249,184.311,66100.664
1.667403007609999895e+09,7.816,8.277,0.400,nan,273.150,303.710,303.520,307.900,286.840,1085.169,1023.745,1036.701,1038.735,0.910,0.670,0.710,0.790,4.6555,-4748.2954,182.653,182.192,66556.050
1.667403007670000076e+09,9.155,11.794,0.400,nan,273.150,303.710,303.520,307.960,287.020,1085.265,1023.903,1037.065,1039.431,0.960,0.860,0.990,0.750,4.6602,-4753.8157,181.314,178.675,64799.601
1.667403007740000010e+09,6.009,2.374,0.400,nan,273.150,303.710,303.520,307.960,287.020,1084.677,1024.399,1036.823,1038.200,1.170,0.810,1.050,0.760,4.7440,-4842.0501,184.460,188.095,69405.312
1.667403007799999952e+09,7.396,8.525,0.400,nan,273.150,303.710,303.520,307.960,287.020,1084.659,1024.190,1036.877,1038.986,0.970,0.900,0.660,0.940,4.7290,-4825.6778,183.073,181.944,66619.368
1.667403007859999895e+09,6.881,8.881,0.400,nan,273.150,303.710,303.520,307.960,287.020,1084.391,1023.850,1036.469,1038.719,1.050,0.870,1.080,0.800,4.7234,-4818.2722,183.589,181.588,66678.928
1.667403007920000076e+09,6.841,7.342,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.844,1024.201,1036.834,1038.856,0.990,0.710,1.240,0.930,4.7155,-4811.8430,183.628,183.127,67254.701
1.667403007990000010e+09,6.822,7.936,0.400,nan,273.150,303.710,303.520,307.960,286.770,1085.009,1024.127,1036.807,1038.932,0.760,0.890,0.940,0.830,4.6970,-4792.5762,183.647,182.533,67044.710
1.667403066119999886e+09,10.372,6.189,0.400,nan,273.150,303.710,303.460,307.960,287.090,1085.330,1023.607,1037.051,1038.345,1.030,0.960,0.780,1.240,4.6333,-4724.9682,180.097,184.281,66394.319
1.667403066190000057e+09,6.251,6.204,0.400,nan,273.150,303.710,303.460,307.960,286.840,1085.424,1024.304,1036.945,1038.900,0.990,1.130,0.680,0.900,4.6791,-4775.0830,184.218,184.265,67889.957
1.667403066250000000e+09,6.333,7.051,0.400,nan,273.150,303.710,303.520,307.960,286.840,1085.228,1024.233,1036.857,1038.927,1.090,1.090,0.750,0.810,4.6882,-4784.0711,184.136,183.419,67548.385
1.667403066309999943e+09,12.143,6.298,0.400,nan,273.150,303.710,303.520,308.020,286.840,1084.947,1023.931,1037.505,1038.514,0.880,0.750,0.980,0.810,4.6866,-4781.0379,178.326,184.171,65719.327
1.667403066369999886e+09,2.952,1.102,0.400,nan,273.150,303.710,303.520,308.020,286.840,1085.019,1024.914,1036.812,1038.480,0.850,1.020,1.350,0.980,4.7577,-4858.4535,187.517,189.367,71022.629
1.667403066440000057e+09,4.568,6.817,0.400,nan,273.150,303.710,303.520,308.020,286.900,1084.964,1024.479,1036.713,1039.015,0.670,1.070,0.890,0.760,4.7278,-4825.7954,185.901,183.652,68286.995
1.667403066500000000e+09,5.649,5.247,0.400,nan,273.150,303.710,303.520,308.020,286.900,1084.856,1024.641,1036.994,1038.870,0.950,0.820,0.960,1.080,4.7489,-4848.1932,184.820,185.222,68465.714
1.667403066559999943e+09,4.039,4.059,0.400,nan,273.150,303.710,303.520,307.960,286.900,1084.826,1024.745,1036.813,1038.760,0.810,0.860,0.820,0.970,4.7596,-4859.6743,186.430,186.410,69504.800
1.667403066630000114e+09,7.911,3.498,0.400,nan,273.150,303.710,303.520,307.960,286.900,1085.169,1024.283,1037.141,1038.399,0.980,0.980,0.780,0.920,4.6967,-4792.9697,182.558,186.971,68285.476
1.667403066690000057e+09,9.284,12.628,0.400,nan,273.150,303.710,303.520,307.960,286.840,1084.888,1023.687,1036.835,1039.304,0.840,0.770,0.910,0.870,4.6725,-4765.3974,181.185,177.841,64455.632
1.667403066750000000e+09,5.250,1.737,0.400,nan,273.150,303.710,303.520,307.960,286.840,1084.711,1024.757,1036.993,1038.386,0.650,0.840,1.000,0.850,4.7696,-4869.9805,185.219,188.732,69925.887
1.667403066819999933e+09,8.210,4.579,0.400,nan,273.150,303.710,303.520,307.960,286.840,1085.883,1024.516,1037.524,1038.912,0.670,0.820,1.220,0.830,4.6599,-4756.3539,182.259,185.890,67773.621
1.667403066880000114e+09,5.929,6.035,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.395,1024.097,1036.512,1038.467,0.910,1.080,0.790,0.800,4.7424,-4838.9235,184.540,184.434,68071.152
1.667403066950000048e+09,9.508,9.774,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.881,1023.743,1036.914,1038.897,0.730,0.750,0.750,0.660,4.6773,-4770.5734,180.961,180.695,65397.484
1.667403067009999990e+09,0.982,7.744,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.728,1024.659,1036.234,1039.236,0.910,0.740,0.970,1.220,4.7605,-4860.1705,189.487,182.725,69293.781
1.667403067079999924e+09,8.944,9.925,0.400,nan,273.150,303.710,303.520,307.960,286.770,1085.258,1023.542,1036.745,1038.864,0.880,0.990,1.140,0.520,4.6334,-4724.7743,181.525,180.544,65547.359
1.667403067140000105e+09,8.188,6.200,0.400,nan,273.150,303.650,303.520,307.960,286.840,1085.142,1024.047,1036.994,1038.633,0.680,1.010,0.850,0.820,4.6796,-4774.3857,182.281,184.269,67181.442
1.667403067200000048e+09,7.402,5.782,0.400,nan,273.150,303.650,303.520,307.960,286.840,1084.805,1024.168,1036.891,1038.580,1.150,0.880,0.600,0.560,4.7149,-4811.1434,183.067,184.687,67622.806
1.667403067269999981e+09,6.201,0.170,0.400,nan,273.150,303.650,303.520,308.090,286.840,1084.849,1024.635,1037.076,1038.082,0.750,1.100,1.020,0.770,4.7480,-4847.2654,184.268,190.299,70168.524
1.667403067329999924e+09,11.041,8.991,0.400,nan,273.150,303.650,303.520,308.090,286.840,1084.685,1023.520,1036.947,1038.560,0.570,0.740,0.620,1.020,4.6743,-4766.5093,179.428,181.478,65128.783
1.667403067400000095e+09,6.865,6.911,0.400,nan,273.150,303.710,303.520,308.090,286.840,1084.968,1024.011,1036.714,1038.675,0.840,0.810,0.770,0.770,4.6912,-4786.0884,183.604,183.559,67404.187
1.667403067460000038e+09,8.130,7.051,0.400,nan,273.150,303.710,303.520,308.090,286.840,1084.607,1024.247,1037.029,1038.789,0.700,0.890,0.820,0.680,4.7376,-4834.6796,182.340,183.418,66889.862
1.667403067529999971e+09,9.120,10.131,0.400,nan,273.150,303.710,303.520,307.960,286.840,1085.236,1024.374,1037.423,1039.516,0.940,1.060,1.070,0.830,4.6985,-4795.2766,181.349,180.338,65409.597
1.667403067589999914e+09,5.202,2.802,0.400,nan,273.150,303.710,303.520,307.960,286.840,1085.232,1024.384,1036.795,1038.382,0.890,0.900,0.930,0.780,4.6996,-4796.4719,185.267,187.667,69543.002
1.667403067650000095e+09,10.026,2.258,0.400,nan,273.150,303.710,303.520,307.960,286.770,1084.978,1023.957,1037.187,1037.910,0.890,0.480,0.890,0.950,4.6863,-4780.7901,180.443,188.212,67983.254
1.667403067720000029e+09,8.632,7.771,0.400,nan,273.150,303.710,303.520,307.960,286.770,1085.320,1024.362,1037.352,1039.160,0.690,1.150,0.970,0.730,4.6911,-4787.6006,181.837,182.698,66443.179
1.667403067779999971e+09,8.537,3.355,0.400,nan,273.150,303.710,303.520,307.960,286.770,1085.061,1024.469,1037.365,1038.493,1.010,1.020,0.780,0.730,4.7194,-4817.1381,181.932,187.114,68111.155
1.667403067849999905e+09,12.793,8.715,0.400,nan,273.150,303.710,303.520,307.960,286.900,1084.929,1023.866,1037.556,1038.837,0.750,0.600,1.150,0.940,4.6831,-4777.0801,177.676,181.754,64603.226
1.667403067910000086e+09,8.952,8.847,0.400,nan,273.150,303.710,303.520,307.960,286.900,1084.714,1023.525,1036.617,1038.548,1.220,0.840,1.020,1.200,4.6735,-4765.6603,181.517,181.622,65934.864
1.667403067970000029e+09,7.272,4.112,0.400,nan,273.150,303.710,303.520,307.960,286.900,1084.268,1024.332,1036.887,1038.321,0.670,0.880,0.890,1.040,4.7711,-4869.4116,183.197,186.357,68290.160
1.667403126109999895e+09,7.937,8.415,0.400,nan,273.150,303.710,303.460,307.900,286.650,1085.118,1023.973,1036.893,1038.920,1.320,0.810,0.850,0.840,4.6771,-4771.4960,182.532,182.054,66461.856
1.667403126180000067e+09,7.979,8.173,0.400,nan,273.150,303.710,303.460,307.900,286.650,1084.736,1023.985,1036.828,1038.798,0.800,0.930,1.080,1.060,4.7075,-4802.6427,182.490,182.296,66534.396
1.667403126240000010e+09,6.890,5.121,0.400,nan,273.150,303.650,303.460,307.900,286.650,1084.708,1024.037,1036.687,1038.357,0.790,1.100,1.020,0.810,4.7127,-4808.2574,183.579,185.348,68055.192
1.667403126299999952e+09,9.526,8.203,0.400,nan,273.150,303.650,303.460,307.900,286.840,1084.703,1024.182,1037.226,1038.944,1.010,0.930,0.710,1.110,4.7244,-4820.8858,180.943,182.266,65961.565
1.667403126369999886e+09,7.217,3.368,0.400,nan,273.150,303.650,303.460,307.900,286.840,1084.907,1024.437,1037.098,1038.439,0.990,1.320,0.900,0.770,4.7284,-4826.1899,183.253,187.101,68588.394
1.667403126430000067e+09,6.460,7.572,0.400,nan,273.150,303.650,303.460,307.900,286.840,1085.427,1023.794,1036.575,1038.728,0.630,0.660,0.980,0.860,4.6391,-4731.7399,184.009,182.897,67310.633
1.667403126490000010e+09,10.891,8.810,0.400,nan,273.150,303.710,303.460,307.900,286.840,1084.445,1023.620,1036.951,1038.551,0.820,0.960,0.940,1.290,4.7017,-4795.0481,179.578,181.659,65248.338
1.667403126549999952e+09,7.253,3.069,0.400,nan,273.150,303.710,303.460,307.900,286.650,1084.653,1024.339,1036.973,1038.258,1.010,0.710,1.090,0.930,4.7415,-4839.2138,183.216,187.401,68687.138
1.667403126619999886e+09,8.764,7.375,0.400,nan,273.150,303.710,303.520,307.900,286.650,1084.842,1024.278,1037.205,1038.918,1.000,1.030,0.650,0.830,4.7216,-4818.4401,181.705,183.094,66540.160
1.667403126680000067e+09,10.020,10.340,0.400,nan,273.150,303.710,303.520,307.840,286.650,1084.936,1024.248,1037.404,1039.378,0.870,0.630,1.000,0.950,4.7120,-4808.4749,180.449,180.129,65008.126
1.667403126740000010e+09,9.243,5.733,0.400,nan,273.150,303.710,303.520,307.840,286.650,1085.053,1024.241,1037.298,1038.685,0.900,0.830,0.840,1.110,4.7024,-4798.6234,181.226,184.737,66970.598
1.667403126809999943e+09,9.038,5.622,0.400,nan,273.150,303.710,303.520,307.840,286.590,1084.787,1024.049,1037.057,1038.459,0.910,0.760,0.890,1.130,4.7081,-4803.5636,181.431,184.847,67085.563
1.667403126869999886e+09,8.845,4.443,0.400,nan,273.150,303.710,303.460,307.840,286.590,1084.607,1024.241,1037.141,1038.383,0.940,0.670,1.060,0.930,4.7374,-4834.5492,181.624,186.026,67593.184
1.667403126940000057e+09,5.147,5.535,0.400,nan,273.150,303.650,303.460,307.840,286.590,1085.493,1024.223,1036.713,1038.748,0.940,0.830,0.960,0.910,4.6666,-4761.8785,185.322,184.934,68544.880
1.667403127000000000e+09,7.222,7.627,0.400,nan,273.150,303.650,303.460,307.840,286.590,1085.057,1024.332,1037.047,1039.053,0.840,1.040,0.750,0.990,4.7085,-4805.3301,183.247,182.842,67010.633
1.667403127069999933e+09,6.575,9.490,0.400,nan,273.150,303.650,303.460,307.840,286.590,1084.722,1024.217,1036.782,1039.174,0.900,0.910,0.510,0.620,4.7256,-4822.2842,183.894,180.979,66570.441
1.667403127130000114e+09,8.758,6.595,0.400,nan,273.150,303.650,303.460,307.840,286.590,1084.342,1024.020,1036.898,1038.485,1.020,0.980,1.020,1.020,4.7400,-4836.1065,181.711,183.874,66828.531
1.667403127200000048e+09,10.583,5.905,0.400,nan,273.150,303.710,303.460,307.840,286.590,1084.846,1023.802,1037.130,1038.332,1.080,0.760,0.910,0.860,4.6848,-4778.6008,179.886,184.564,66422.914
1.667403127259999990e+09,11.119,9.763,0.400,nan,273.150,303.710,303.460,307.840,286.770,1084.949,1023.750,1037.201,1038.921,0.940,0.870,1.050,0.720,4.6730,-4766.2451,179.350,180.706,64821.071
1.667403127319999933e+09,9.523,9.917,0.400,nan,273.150,303.710,303.460,307.840,286.770,1084.780,1023.532,1036.732,1038.739,0.930,0.670,0.910,0.870,4.6693,-4761.4053,180.946,180.552,65340.688
1.667403127390000105e+09,10.332,8.113,0.400,nan,273.150,303.710,303.460,307.840,286.770,1084.562,1023.818,1037.041,1038.620,0.880,0.840,1.200,0.960,4.7080,-4802.4209,180.137,182.356,65703.126
1.667403127450000048e+09,8.321,6.241,0.400,nan,273.150,303.710,303.460,307.840,286.770,1085.345,1023.841,1036.900,1038.534,1.150,0.830,0.850,0.670,4.6498,-4742.9753,182.148,184.228,67117.800
1.667403127519999981e+09,11.144,8.741,0.400,nan,273.150,303.710,303.460,307.840,286.840,1084.814,1023.713,1037.146,1038.701,0.950,0.810,0.810,1.100,4.6805,-4773.7288,179.325,181.728,65182.433
1.667403127579999924e+09,6.417,5.510,0.400,nan,273.150,303.710,303.520,307.840,286.840,1085.132,1023.728,1036.450,1038.279,0.680,0.870,0.590,0.750,4.6570,-4749.7914,184.052,184.959,68084.974
