# posix time,TBV (K),TBH (K),Soil Moisture (m^3/m^3),Tau (-),T_IR (K),T_RS (K),T_ACS (K),T_Ant1 (K),T_Ant2 (K),u_RS (mV),u_ACS (mV),u_V (mV),u_H (mV),STDOM(u_RS) (mV),STDOM(u_ACS) (mV),STDOM(u_V) (mV),STDOM(u_H) (mV),Gain (K/mV),Offset (K),TBV Residual (K),TBH Residual (K),Cost Function Value (K^2)
1.655414277470000029e+09,4250.028,5756.747,0.000,nan,273.150,306.400,305.840,310.020,296.020,1119.175,1060.670,1730.039,1929.156,1.040,1.710,1.380,1.240,4.9197,-5199.6198,-3967.197,-5473.916,45702407.931
1.655414277529999971e+09,4184.955,5668.396,0.000,nan,273.150,306.400,305.840,310.020,296.020,1119.274,1059.849,1729.504,1928.653,1.490,1.220,1.770,0.870,4.8436,-5114.8632,-3902.124,-5385.565,44230876.792
1.655414277599999905e+09,4248.393,5759.737,0.000,nan,273.150,306.400,305.840,310.090,296.020,1119.489,1061.048,1729.433,1929.029,1.460,1.490,1.680,0.860,4.9251,-5207.1847,-3965.562,-5476.906,45722182.702
1.655414277660000086e+09,4185.350,5672.725,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.718,1060.392,1729.130,1928.578,1.760,1.310,1.440,1.170,4.8506,-5125.0027,-3902.519,-5389.894,44280611.225
1.655414277730000019e+09,4230.482,5733.955,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.112,1060.400,1729.233,1928.733,1.470,1.080,1.470,1.140,4.9014,-5178.8408,-3947.651,-5451.124,45298699.337
1.655414277789999962e+09,4263.080,5780.282,0.000,nan,273.150,306.340,305.840,310.090,296.020,1118.698,1060.440,1729.139,1928.927,1.330,1.340,1.750,1.500,4.9395,-5219.4698,-3980.249,-5497.451,46064352.188
1.655414277859999895e+09,4255.998,5764.713,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.052,1060.642,1729.984,1929.077,1.340,0.900,1.760,1.260,4.9267,-5206.8764,-3973.167,-5481.882,45837088.656
1.655414277920000076e+09,4237.443,5739.928,0.000,nan,273.150,306.340,305.840,310.020,295.960,1118.868,1060.140,1730.237,1929.601,1.390,1.440,1.400,1.170,4.9000,-5176.1523,-3954.612,-5457.097,45418864.503
1.655414277980000019e+09,4259.938,5771.783,0.000,nan,273.150,306.340,305.840,310.020,295.960,1118.718,1060.331,1730.029,1929.486,1.160,1.450,1.410,0.830,4.9286,-5207.3220,-3977.107,-5488.952,45945969.858
1.655414278049999952e+09,4271.261,5785.922,0.000,nan,273.150,306.340,305.770,310.020,295.960,1119.230,1061.056,1729.987,1929.040,1.340,1.600,1.540,0.970,4.9471,-5230.6502,-3988.430,-5503.091,46191583.524
1.655414278109999895e+09,4285.889,5809.803,0.000,nan,273.150,306.340,305.770,310.020,295.960,1118.708,1060.754,1729.410,1928.985,1.070,1.590,1.600,1.220,4.9658,-5248.9940,-4003.058,-5526.973,46571898.693
1.655414278180000067e+09,4209.968,5702.122,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.142,1060.046,1729.989,1929.207,1.440,1.400,1.560,1.080,4.8700,-5143.8252,-3927.137,-5419.291,44791115.750
1.655414278240000010e+09,4213.112,5711.000,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.316,1060.362,1729.188,1928.767,1.450,1.290,1.580,1.270,4.8817,-5157.7848,-3930.281,-5428.169,44912122.807
1.655414278309999943e+09,4167.795,5656.058,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.528,1059.943,1728.779,1929.329,1.510,1.250,1.630,1.470,4.8300,-5100.9237,-3884.964,-5373.228,43964517.255
1.655414278369999886e+09,4230.350,5725.379,0.000,nan,273.150,306.340,305.770,310.020,295.960,1119.371,1060.640,1729.623,1927.914,0.900,1.610,0.920,1.520,4.9001,-5178.7455,-3947.519,-5442.548,45204231.629
1.655414278430000067e+09,4301.186,5821.730,0.000,nan,273.150,306.340,305.770,310.020,295.960,1118.495,1060.722,1729.628,1927.989,1.450,1.520,1.610,1.200,4.9814,-5265.3436,-4018.355,-5538.899,46826584.627
1.655414278500000000e+09,4200.532,5688.328,0.000,nan,273.150,306.340,305.770,310.020,295.960,1119.258,1060.095,1729.323,1928.174,1.290,1.350,0.830,1.370,4.8644,-5138.1810,-3917.701,-5405.497,44567781.020
1.655414278559999943e+09,4284.648,5796.019,0.000,nan,273.150,306.340,305.840,310.090,295.960,1118.781,1060.750,1730.151,1928.164,1.580,1.250,1.780,1.520,4.9589,-5241.5500,-4001.817,-5513.188,46409787.435
1.655414278630000114e+09,4246.454,5749.374,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.062,1060.572,1729.353,1927.917,1.760,1.250,1.460,0.910,4.9199,-5199.3864,-3963.623,-5466.544,45593406.208
1.655414278690000057e+09,4237.505,5744.402,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.177,1060.628,1728.697,1928.110,1.510,1.870,1.480,1.250,4.9150,-5194.3930,-3954.674,-5461.571,45468205.659
1.655414278759999990e+09,4184.326,5664.442,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.214,1059.800,1729.381,1928.041,1.300,1.130,1.040,1.020,4.8434,-5114.4095,-3901.495,-5381.611,44183403.465
1.655414278819999933e+09,4248.720,5760.528,0.000,nan,273.150,306.340,305.840,310.090,296.020,1118.865,1060.423,1729.001,1928.707,1.450,1.020,1.570,1.250,4.9240,-5202.9751,-3965.889,-5477.697,45733442.006
1.655414278880000114e+09,4252.279,5752.203,0.000,nan,273.150,306.340,305.840,310.090,296.020,1118.839,1060.374,1729.774,1927.773,1.330,1.980,1.740,1.360,4.9220,-5200.6158,-3969.448,-5469.372,45670546.719
1.655414278950000048e+09,4231.506,5719.554,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.719,1060.934,1730.769,1928.211,1.180,1.250,1.390,1.180,4.8952,-5174.9000,-3948.675,-5436.723,45149993.082
1.655414279009999990e+09,4215.708,5709.591,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.429,1060.475,1729.762,1928.744,1.400,1.410,1.560,1.260,4.8812,-5157.8368,-3932.877,-5426.761,44917253.919
1.655414279079999924e+09,4184.515,5666.468,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.051,1059.608,1729.537,1928.567,1.630,1.350,1.600,1.450,4.8411,-5111.0459,-3901.684,-5383.637,44206683.589
1.655414279140000105e+09,4264.508,5785.165,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.937,1060.796,1728.370,1928.257,1.880,1.300,1.420,1.190,4.9495,-5231.7911,-3981.677,-5502.334,46129430.518
1.655414279210000038e+09,4230.467,5735.954,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.867,1060.196,1728.558,1928.219,1.600,1.360,1.290,1.310,4.9048,-5181.4816,-3947.636,-5453.123,45320383.938
1.655414279269999981e+09,4216.129,5712.122,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.034,1060.064,1729.596,1928.944,1.260,1.630,1.500,1.350,4.8799,-5154.4437,-3933.298,-5429.291,44948038.438
1.655414279339999914e+09,4200.180,5699.562,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.678,1060.641,1728.447,1928.633,1.500,1.350,1.860,1.120,4.8743,-5151.3324,-3917.349,-5416.731,44686594.397
1.655414279400000095e+09,4252.237,5770.903,0.000,nan,273.150,306.340,305.840,310.020,295.960,1118.807,1060.448,1728.623,1929.041,1.100,1.180,1.750,1.260,4.9310,-5210.4968,-3969.407,-5488.072,45875124.721
1.655414279460000038e+09,4224.638,5723.871,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.386,1060.621,1729.158,1928.245,1.070,1.230,1.880,1.350,4.8969,-5175.1549,-3941.807,-5441.040,45142762.614
1.655414279529999971e+09,4200.102,5696.754,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.293,1060.223,1728.397,1928.289,1.340,1.030,1.520,1.020,4.8715,-5146.3442,-3917.271,-5413.923,44655580.450
1.655414279589999914e+09,4214.244,5716.676,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.084,1060.254,1727.907,1927.758,1.340,1.320,1.870,1.040,4.8915,-5167.6488,-3931.413,-5433.845,44982684.071
1.655414279660000086e+09,4185.155,5682.956,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.357,1060.182,1727.190,1927.701,1.310,1.300,1.620,1.370,4.8630,-5137.0811,-3902.324,-5400.126,44389487.372
1.655414279720000029e+09,4215.871,5721.641,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.515,1060.826,1727.138,1926.999,1.460,1.220,1.300,1.410,4.9032,-5182.8572,-3933.040,-5438.810,45049460.151
1.655414279789999962e+09,4260.399,5794.760,0.000,nan,273.150,306.340,305.840,310.020,295.960,1118.808,1060.770,1726.532,1928.113,1.130,1.060,1.620,1.530,4.9582,-5240.9493,-3977.568,-5511.929,46202411.984
1.655414279849999905e+09,4241.701,5762.175,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.681,1060.277,1727.344,1928.252,1.350,1.210,1.590,1.250,4.9272,-5205.5800,-3958.870,-5479.344,45695861.533
1.655414279920000076e+09,4255.086,5778.904,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.029,1060.774,1728.200,1929.006,1.270,1.290,1.600,1.300,4.9398,-5221.4245,-3972.255,-5496.073,45985623.743
1.655414279980000019e+09,4196.875,5703.720,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.366,1060.328,1727.569,1928.880,1.320,1.490,1.390,1.160,4.8747,-5150.2433,-3914.044,-5420.889,44705782.787
1.655414280039999962e+09,4222.882,5742.329,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.432,1060.834,1727.149,1928.675,1.610,1.650,1.580,1.040,4.9112,-5191.4487,-3940.052,-5459.498,45330121.732
1.655414280109999895e+09,4227.870,5743.412,0.000,nan,273.150,306.340,305.770,310.020,296.090,1119.058,1060.435,1727.803,1928.800,1.440,1.140,1.560,0.960,4.9092,-5187.3125,-3945.039,-5460.581,45381280.673
1.655414280170000076e+09,4208.540,5719.322,0.000,nan,273.150,306.340,305.770,310.020,296.090,1119.368,1060.482,1727.828,1929.137,1.120,1.200,1.610,1.380,4.8873,-5164.3126,-3925.709,-5436.491,44966619.159
1.655414280240000010e+09,4179.279,5679.379,0.000,nan,273.150,306.340,305.840,310.020,296.090,1119.234,1059.936,1727.415,1928.729,1.970,1.610,1.530,0.970,4.8528,-5125.1274,-3896.448,-5396.548,44305039.496
1.655414280299999952e+09,4232.893,5740.948,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.141,1060.531,1728.588,1928.412,1.650,1.420,1.510,1.210,4.9098,-5188.4290,-3950.062,-5458.117,45394030.259
1.655414280369999886e+09,4173.040,5667.686,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.741,1060.332,1728.064,1928.966,1.270,1.170,1.910,1.080,4.8439,-5117.5606,-3890.209,-5384.855,44130387.570
1.655414280430000067e+09,4169.518,5662.310,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.236,1059.758,1727.716,1928.596,1.480,1.520,1.920,0.870,4.8382,-5108.7789,-3886.687,-5379.479,44045136.277
1.655414280490000010e+09,4200.413,5697.216,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.342,1060.289,1728.313,1928.166,1.550,1.510,1.700,1.200,4.8730,-5148.2071,-3917.582,-5414.385,44663011.276
1.655414280559999943e+09,4235.763,5747.857,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.969,1060.439,1728.025,1928.158,1.210,1.950,1.300,1.260,4.9166,-5195.1323,-3952.932,-5465.026,45492177.388
1.655414280619999886e+09,4206.054,5711.119,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.817,1060.917,1728.087,1928.620,1.250,1.370,1.000,1.240,4.8857,-5164.7342,-3923.223,-5428.288,44857996.637
1.655414280690000057e+09,4209.727,5719.697,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.374,1060.482,1728.081,1929.282,1.660,1.460,1.480,1.470,4.8868,-5163.7719,-3926.896,-5436.866,44980019.417
1.655414280750000000e+09,4247.503,5760.386,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.167,1060.708,1729.237,1929.151,1.400,1.220,1.440,0.950,4.9230,-5203.3546,-3964.672,-5477.555,45722234.806
1.655414280819999933e+09,4209.330,5704.273,0.000,nan,273.150,306.340,305.770,310.020,296.090,1119.268,1060.236,1729.363,1928.791,1.400,1.540,1.100,1.360,4.8752,-5150.2647,-3926.499,-5421.442,44809421.860
1.655414280880000114e+09,4234.846,5748.355,0.000,nan,273.150,306.340,305.770,310.020,296.090,1119.325,1060.737,1728.790,1929.321,1.530,1.760,1.500,1.150,4.9121,-5191.8985,-3952.015,-5465.524,45490373.860
1.655414280940000057e+09,4232.009,5743.230,0.000,nan,273.150,306.340,305.770,310.020,296.090,1119.102,1060.432,1728.973,1929.459,1.920,1.240,1.530,1.250,4.9053,-5183.1752,-3949.178,-5460.399,45411970.705
1.655414281009999990e+09,4174.982,5671.367,0.000,nan,273.150,306.340,305.770,310.090,296.090,1119.229,1059.815,1727.861,1929.014,1.330,1.220,1.520,1.410,4.8439,-5115.0573,-3892.152,-5388.536,44185162.366
1.655414281069999933e+09,4254.994,5780.775,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.148,1060.906,1728.122,1929.159,1.160,1.280,1.590,1.060,4.9413,-5223.6773,-3972.163,-5497.944,46005470.494
1.655414281140000105e+09,4190.111,5695.565,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.567,1060.436,1727.670,1929.132,1.530,1.350,1.250,0.850,4.8670,-5142.6294,-3907.280,-5412.734,44564527.467
1.655414281200000048e+09,4151.763,5631.624,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.397,1059.689,1727.430,1927.240,1.350,1.210,1.670,1.090,4.8195,-5088.6454,-3868.932,-5348.793,43578226.149
1.655414281269999981e+09,4207.890,5720.292,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.375,1060.550,1727.159,1928.523,1.480,1.050,1.390,1.270,4.8919,-5169.5185,-3925.060,-5437.461,44972076.617
1.655414281329999924e+09,4224.781,5738.533,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.260,1060.630,1727.644,1928.433,1.600,1.220,1.950,1.060,4.9082,-5187.2295,-3941.950,-5455.703,45303658.207
1.655414281400000095e+09,4233.553,5743.246,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.984,1060.411,1728.140,1928.075,1.490,1.150,1.500,1.020,4.9130,-5191.2018,-3950.723,-5460.415,45424342.636
1.655414281460000038e+09,4224.593,5734.209,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.220,1060.548,1728.015,1928.334,1.450,1.340,1.390,1.170,4.9047,-5183.0653,-3941.762,-5451.379,45255015.520
1.655414281519999981e+09,4229.147,5735.596,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.262,1060.627,1728.390,1928.086,1.640,1.460,1.890,0.950,4.9077,-5186.6525,-3946.316,-5452.766,45306060.444
1.655414281589999914e+09,4217.007,5729.138,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.076,1060.321,1727.550,1928.575,1.250,1.300,1.400,1.420,4.8978,-5174.6231,-3934.176,-5446.307,45140005.422
1.655414281650000095e+09,4226.591,5744.920,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.224,1060.606,1727.719,1929.122,2.120,1.490,1.250,1.400,4.9096,-5188.5966,-3943.760,-5462.089,45387659.083
1.655414281720000029e+09,4251.536,5776.614,0.000,nan,273.150,306.340,305.770,310.090,296.020,1118.948,1060.668,1727.780,1928.864,1.330,1.500,1.250,1.130,4.9381,-5219.1294,-3968.705,-5493.783,45932273.921
1.655414281779999971e+09,4226.139,5743.555,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.117,1060.505,1727.474,1928.721,1.570,1.420,1.840,1.330,4.9101,-5188.6801,-3943.308,-5460.724,45369182.997
1.655414281849999905e+09,4218.582,5733.740,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.026,1060.311,1727.279,1928.592,1.210,1.090,1.790,1.110,4.9015,-5178.5753,-3935.751,-5450.909,45202540.035
1.655414281910000086e+09,4248.793,5776.609,0.000,nan,273.150,306.340,305.840,310.090,296.020,1119.125,1060.906,1726.945,1928.256,1.530,1.370,1.340,1.450,4.9429,-5225.3641,-3965.962,-5493.778,45910455.028
1.655414281980000019e+09,4172.035,5672.286,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.300,1059.936,1727.008,1928.610,1.330,1.490,1.610,1.160,4.8475,-5119.5084,-3889.205,-5389.455,44172136.921
1.655414282039999962e+09,4179.018,5678.866,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.667,1060.386,1727.620,1928.835,1.560,1.730,1.390,1.620,4.8543,-5128.8940,-3896.187,-5396.035,44297472.382
1.655414282099999905e+09,4237.524,5764.861,0.000,nan,273.150,306.340,305.770,310.020,295.960,1118.918,1060.541,1726.602,1928.444,1.460,1.320,1.360,1.310,4.9299,-5209.7630,-3954.693,-5482.030,45692253.639
1.655414282170000076e+09,4254.359,5789.918,0.000,nan,273.150,306.340,305.770,310.020,295.960,1118.779,1060.612,1726.869,1929.095,1.250,1.750,1.420,0.990,4.9477,-5229.0009,-3971.528,-5507.087,46101045.256
1.655414282230000019e+09,4194.803,5702.921,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.319,1060.251,1727.503,1929.119,1.200,1.320,1.860,1.230,4.8723,-5147.2794,-3911.972,-5420.090,44680906.752
1.655414282299999952e+09,4201.484,5715.934,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.386,1060.504,1726.700,1928.587,1.150,1.340,1.770,1.320,4.8876,-5164.8070,-3918.653,-5433.103,44874453.348
1.655414282359999895e+09,4161.390,5655.326,0.000,nan,273.150,306.340,305.770,310.090,296.020,1119.917,1060.428,1727.178,1928.303,1.300,1.640,1.470,1.470,4.8377,-5111.5315,-3878.559,-5372.495,43906926.407
1.655414282430000067e+09,4197.080,5707.417,0.000,nan,273.150,306.270,305.770,310.090,296.020,1119.457,1060.540,1726.612,1928.083,1.460,1.450,1.550,1.120,4.8835,-5160.5698,-3914.249,-5424.586,44747481.525
1.655414282490000010e+09,4203.361,5709.084,0.000,nan,273.150,306.270,305.770,310.090,295.960,1119.047,1060.103,1727.460,1928.292,1.200,1.070,1.610,1.150,4.8812,-5156.0751,-3920.530,-5426.253,44814779.637
1.655414282559999943e+09,4162.625,5656.995,0.000,nan,273.150,306.270,305.770,310.090,295.960,1119.539,1060.040,1727.258,1928.523,1.300,1.320,1.340,1.290,4.8357,-5107.5277,-3879.795,-5374.164,43934442.426
1.655414282619999886e+09,4224.474,5742.811,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.157,1060.540,1727.364,1928.795,1.140,1.670,1.440,1.000,4.9093,-5187.8978,-3941.643,-5459.980,45347934.860
1.655414282680000067e+09,4202.241,5706.058,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.097,1060.158,1727.178,1927.683,1.360,1.160,1.700,1.520,4.8824,-5157.5615,-3919.411,-5423.227,44773167.608
1.655414282750000000e+09,4227.961,5747.704,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.924,1060.400,1726.706,1928.005,1.240,1.690,1.450,1.080,4.9171,-5195.4810,-3945.130,-5464.873,45428889.599
1.655414282809999943e+09,4206.810,5717.629,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.861,1059.985,1726.998,1928.305,1.840,1.410,1.320,0.970,4.8877,-5162.3074,-3923.979,-5434.798,44934637.183
1.655414282880000114e+09,4173.566,5671.543,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.619,1060.326,1726.847,1927.859,1.540,1.300,1.680,1.370,4.8533,-5127.4896,-3890.735,-5388.712,44176040.981
1.655414282940000057e+09,4227.473,5755.635,0.000,nan,273.150,306.340,305.840,310.090,296.090,1118.828,1060.387,1725.669,1927.934,1.380,1.210,1.400,1.160,4.9241,-5202.8608,-3944.642,-5472.804,45511778.447
1.655414283009999990e+09,4200.646,5707.722,0.000,nan,273.150,306.340,305.840,310.090,296.090,1118.939,1059.981,1726.962,1928.028,1.360,1.140,1.520,1.210,4.8809,-5155.0729,-3917.815,-5424.891,44778711.735
1.655414283069999933e+09,4218.559,5729.526,0.000,nan,273.150,306.340,305.840,310.090,296.090,1119.070,1060.373,1727.176,1927.817,1.020,1.320,1.170,1.260,4.9027,-5180.0824,-3935.728,-5446.695,45156439.892
1.655414283130000114e+09,4231.583,5745.515,0.000,nan,273.150,306.340,305.840,310.090,296.090,1119.080,1060.572,1727.255,1927.612,1.600,1.280,1.330,1.540,4.9184,-5197.7706,-3948.752,-5462.684,45433559.084
1.655414283200000048e+09,4248.534,5777.990,0.000,nan,273.150,306.340,305.840,310.090,295.960,1118.868,1060.648,1726.658,1928.216,1.650,1.410,1.910,1.390,4.9428,-5223.9983,-3965.703,-5495.159,45923572.251
1.655414283259999990e+09,4191.429,5691.684,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.439,1060.318,1727.700,1928.356,1.230,1.440,1.820,1.270,4.8674,-5142.4497,-3908.598,-5408.853,44532828.502
1.655414283329999924e+09,4190.099,5686.785,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.186,1060.047,1727.368,1927.540,1.890,1.560,1.640,1.480,4.8664,-5140.0469,-3907.268,-5403.954,44469464.969
1.655414283390000105e+09,4216.943,5731.142,0.000,nan,273.150,306.340,305.770,310.090,295.960,1119.086,1060.391,1726.879,1927.992,1.320,1.570,1.520,1.330,4.9032,-5180.7212,-3934.112,-5448.311,45161330.662
1.655414283460000038e+09,4247.818,5756.409,0.000,nan,273.150,306.340,305.770,310.090,295.960,1118.934,1060.463,1729.184,1928.500,1.620,1.040,1.720,0.960,4.9220,-5201.0290,-3964.987,-5473.579,45681185.813
1.655414283519999981e+09,4230.379,5742.240,0.000,nan,273.150,306.340,305.770,310.090,295.960,1118.820,1060.201,1727.902,1928.318,1.290,1.620,1.730,1.200,4.9096,-5186.6117,-3947.548,-5459.409,45388282.825
1.655414283589999914e+09,4214.364,5723.260,0.000,nan,273.150,306.340,305.840,310.090,295.960,1119.535,1060.747,1727.947,1928.620,1.460,1.260,1.970,1.150,4.8950,-5173.7289,-3931.533,-5440.429,45055215.392
1.655414283650000095e+09,4241.928,5765.643,0.000,nan,273.150,306.340,305.840,310.020,295.960,1119.306,1060.963,1727.370,1928.548,1.220,1.120,1.310,1.310,4.9323,-5214.4062,-3959.098,-5482.812,45735678.262
1.655414283710000038e+09,4217.710,5733.945,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.479,1060.763,1727.664,1929.165,1.280,1.230,1.100,1.120,4.9010,-5180.1940,-3934.879,-5451.114,45197920.314
1.655414283779999971e+09,4215.690,5739.526,0.000,nan,273.150,306.340,305.770,310.020,296.020,1119.187,1060.508,1726.618,1929.119,1.610,1.740,1.900,0.950,4.9045,-5182.7319,-3932.859,-5456.695,45242902.832
1.655414283839999914e+09,4186.402,5695.692,0.000,nan,273.150,306.400,305.770,310.020,296.020,1119.538,1060.408,1726.910,1928.925,1.480,1.690,1.410,1.280,4.8682,-5143.6943,-3903.571,-5412.861,44536931.087
1.655414283910000086e+09,4183.292,5676.677,0.000,nan,273.150,306.400,305.770,310.020,296.020,1119.106,1059.712,1728.707,1929.247,1.600,1.230,1.530,1.230,4.8465,-5117.3199,-3900.461,-5393.846,44307173.469
1.655414283970000029e+09,4229.369,5737.596,0.000,nan,273.150,306.400,305.770,310.020,296.020,1118.874,1060.143,1728.835,1929.059,1.700,1.610,1.300,1.490,4.9012,-5177.4114,-3946.538,-5454.765,45329620.840
1.655414284039999962e+09,4216.221,5702.592,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.354,1060.329,1730.499,1928.589,1.430,1.300,2.630,1.210,4.8754,-5150.9246,-3933.390,-5419.761,44845367.416
1.655414284099999905e+09,4252.222,5776.417,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.994,1060.700,1728.136,1929.152,1.710,1.350,1.830,1.770,4.9364,-5217.5066,-3969.391,-5493.586,45935555.239
1.655414284170000076e+09,4222.207,5741.983,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.833,1060.145,1727.421,1929.324,1.030,1.330,1.630,1.260,4.9033,-5179.6888,-3939.377,-5459.152,45321028.800
1.655414284230000019e+09,4180.138,5680.528,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.551,1060.293,1727.454,1928.670,1.460,1.190,1.660,0.940,4.8561,-5130.3505,-3897.307,-5397.697,44324133.724
1.655414284289999962e+09,4138.608,5622.908,0.000,nan,273.150,306.270,305.840,310.020,296.020,1119.989,1060.114,1727.795,1928.974,1.790,1.680,1.680,1.320,4.8049,-5075.2044,-3855.777,-5340.077,43383437.065
1.655414284359999895e+09,4229.348,5741.476,0.000,nan,273.150,306.270,305.840,310.020,296.020,1119.058,1060.450,1728.087,1928.581,1.430,1.360,1.980,1.150,4.9088,-5186.9874,-3946.517,-5458.645,45371804.054
1.655414284420000076e+09,4175.474,5665.769,0.000,nan,273.150,306.270,305.840,310.020,296.020,1119.849,1060.485,1728.269,1928.401,1.420,1.230,1.720,1.300,4.8463,-5120.8119,-3892.643,-5382.938,44128693.604
1.655414284490000010e+09,4202.864,5701.892,0.000,nan,273.150,306.270,305.840,310.020,296.020,1119.291,1060.276,1728.409,1928.498,1.330,1.590,1.890,0.910,4.8750,-5150.2500,-3920.033,-5419.062,44732884.301
1.655414284549999952e+09,4263.621,5785.928,0.000,nan,273.150,306.270,305.840,310.020,296.020,1118.778,1060.655,1728.046,1928.170,1.560,1.140,1.580,1.120,4.9498,-5231.4321,-3980.790,-5503.097,46130760.905
1.655414284619999886e+09,4240.626,5757.816,0.000,nan,273.150,306.270,305.840,310.090,296.020,1119.227,1060.857,1727.518,1927.875,1.560,1.380,1.260,0.940,4.9289,-5210.2928,-3957.795,-5474.985,45639596.903
1.655414284680000067e+09,4161.460,5641.831,0.000,nan,273.150,306.270,305.840,310.090,296.090,1119.616,1060.083,1727.559,1926.849,1.110,1.340,1.400,0.770,4.8325,-5104.2799,-3878.629,-5359.000,43762649.052
1.655414284750000000e+09,4185.893,5681.723,0.000,nan,273.150,306.270,305.840,310.090,296.090,1119.268,1060.129,1727.012,1927.149,1.040,1.510,1.460,1.660,4.8647,-5138.6598,-3903.062,-5398.892,44381929.339
1.655414284809999943e+09,4167.957,5659.535,0.000,nan,273.150,306.340,305.840,310.090,296.090,1119.606,1060.237,1726.722,1927.059,1.650,1.000,1.530,1.300,4.8471,-5120.5524,-3885.126,-5376.704,44003154.091
1.655414284869999886e+09,4232.975,5752.968,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.060,1060.709,1725.822,1926.531,1.520,1.530,1.250,0.910,4.9316,-5212.4556,-3950.144,-5470.137,45526041.864
1.655414284940000057e+09,4176.974,5686.975,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.458,1060.294,1725.897,1928.257,1.460,1.340,1.430,1.360,4.8639,-5138.5723,-3894.143,-5404.145,44369127.680
1.655414285000000000e+09,4230.417,5754.531,0.000,nan,273.150,306.340,305.840,310.020,296.020,1118.809,1060.301,1726.804,1928.681,1.300,1.600,1.730,1.350,4.9184,-5196.4407,-3947.586,-5471.700,45522931.123
1.655414285069999933e+09,4210.922,5731.054,0.000,nan,273.150,306.340,305.840,310.020,296.020,1119.481,1060.751,1726.761,1928.937,1.430,1.620,1.380,0.940,4.8998,-5178.8404,-3928.091,-5448.223,45113035.765
