#,TerraRad,Tech,AG
#,PoLRa,3.2
#,SN:,11
#,FW,version:,v3.2.3
#,offsetHPol:,1.0543062995332517
#,offsetVPol:,3.443144175046205
#,timezone:,CET
Year,Month,Day,Time,UnixTime,uacs,urs,up1,up2,Tir,Tacs,Trs,Taux,Tp1,uacs_std,urs_std,up1_std,up2_std,nsubsamp,t_1s,t_line
2022,11,02,17:33:06,1667406786.10,1025.1815,1086.8604,1034.0205,1038.8093,0.00,300.96,300.77,305.34,283.84,0.95,0.90,0.64,1.01,25,15.86,62.91
2022,11,02,17:33:06,1667406786.17,1025.6202,1085.7907,1034.3977,1038.9186,0.00,300.96,300.77,305.34,283.77,0.98,0.61,0.50,1.34,25,15.85,62.85
2022,11,02,17:33:06,1667406786.23,1025.1678,1086.2054,1033.9879,1038.5446,0.00,300.96,300.77,305.34,283.77,0.95,0.83,1.00,1.05,25,15.60,62.66
2022,11,02,17:33:06,1667406786.29,1024.9960,1086.2852,1034.2505,1038.5300,0.00,300.96,300.77,305.34,283.77,0.76,1.10,1.11,0.97,25,15.84,62.90
2022,11,02,17:33:06,1667406786.35,1024.9046,1086.6026,1035.0465,1038.8981,0.00,300.96,300.77,305.34,283.77,0.90,0.79,0.83,0.98,25,15.82,62.37
2022,11,02,17:33:06,1667406786.42,1025.2412,1085.9415,1033.8120,1038.4210,0.00,300.96,300.77,305.34,283.84,0.87,0.85,0.68,0.91,25,15.76,62.78
2022,11,02,17:33:06,1667406786.48,1024.5880,1086.3793,1034.5595,1038.6719,0.00,300.96,300.77,305.34,283.84,0.59,1.01,0.58,0.63,25,15.94,62.66
2022,11,02,17:33:06,1667406786.55,1025.7489,1085.7867,1034.4457,1038.7715,0.00,300.96,300.77,305.34,283.84,0.84,0.82,0.77,1.03,25,16.04,63.05
2022,11,02,17:33:06,1667406786.61,1025.0823,1086.5264,1034.2020,1039.2953,0.00,300.96,300.77,305.34,283.84,0.94,1.24,0.92,0.84,25,15.84,64.31
2022,11,02,17:33:06,1667406786.68,1024.8908,1087.1411,1034.1947,1038.3517,0.00,300.96,300.77,305.34,283.90,1.01,0.80,1.14,1.09,25,16.20,64.41
2022,11,02,17:33:06,1667406786.74,1024.5451,1086.7095,1034.0670,1038.9237,0.00,300.96,300.77,305.34,283.90,0.93,0.99,0.78,0.86,25,16.03,63.65
2022,11,02,17:33:06,1667406786.80,1025.5870,1086.3092,1034.4057,1038.7657,0.00,300.96,300.77,305.40,283.90,0.92,0.85,1.09,0.80,25,15.78,63.69
2022,11,02,17:33:06,1667406786.87,1025.9674,1086.6452,1034.4994,1038.5520,0.00,300.96,300.77,305.40,283.90,0.77,1.25,0.93,0.94,25,16.28,64.17
2022,11,02,17:33:06,1667406786.93,1025.0402,1086.0094,1033.7769,1038.6184,0.00,300.96,300.77,305.40,283.90,0.78,0.76,0.83,0.76,25,16.26,64.18
2022,11,02,17:33:06,1667406787.00,1024.7058,1086.2794,1034.0927,1038.7676,0.00,300.96,300.77,305.34,283.90,0.71,1.05,1.03,0.87,25,16.05,63.91
2022,11,02,17:33:07,1667406787.06,1024.8367,1086.2873,1034.5690,1038.5918,0.00,300.96,300.77,305.34,283.90,0.60,1.12,0.91,1.10,25,16.03,63.91
2022,11,02,17:33:07,1667406787.12,1024.7950,1086.5421,1034.2491,1039.1548,0.00,300.96,300.77,305.34,283.84,1.08,0.64,0.72,0.91,25,16.03,63.92
2022,11,02,17:33:07,1667406787.19,1025.2650,1086.6255,1034.7500,1038.5625,0.00,300.96,300.77,305.34,283.84,0.65,0.93,0.93,1.11,25,16.08,63.97
2022,11,02,17:33:07,1667406787.25,1025.0190,1085.9554,1033.6657,1038.8312,0.00,300.96,300.77,305.34,283.84,0.56,1.03,0.87,1.18,25,16.26,64.19
2022,11,02,17:33:07,1667406787.32,1025.2303,1086.1088,1034.2546,1038.4475,0.00,300.96,300.77,305.34,283.84,1.21,0.88,1.05,0.68,25,16.31,63.89
2022,11,02,17:33:07,1667406787.38,1025.3553,1086.4073,1034.5219,1038.3071,0.00,300.96,300.77,305.34,283.84,0.85,1.10,0.81,0.74,25,16.07,63.91
2022,11,02,17:33:07,1667406787.45,1025.2144,1086.8417,1034.4550,1038.7267,0.00,300.96,300.77,305.34,283.84,1.01,0.86,0.91,0.82,25,16.25,63.86
2022,11,02,17:33:07,1667406787.51,1025.3623,1086.1899,1034.0923,1038.8590,0.00,300.96,300.71,305.34,283.84,1.06,0.80,0.84,0.85,25,16.09,63.96
2022,11,02,17:33:07,1667406787.58,1025.1254,1086.3317,1034.2001,1038.4516,0.00,300.96,300.71,305.34,283.90,0.83,0.74,0.74,0.80,25,16.30,64.20
2022,11,02,17:33:07,1667406787.64,1024.7959,1085.9716,1033.9643,1038.5618,0.00,300.96,300.71,305.34,283.90,0.65,0.80,0.67,0.85,25,16.31,64.14
2022,11,02,17:33:07,1667406787.70,1024.9817,1085.8854,1034.5643,1038.6367,0.00,300.96,300.71,305.34,283.90,0.93,0.82,1.20,0.63,25,16.06,63.68
2022,11,02,17:33:07,1667406787.77,1025.4490,1085.6554,1034.3685,1038.5895,0.00,300.96,300.84,305.34,283.90,0.65,0.89,0.64,1.08,25,16.03,63.94
2022,11,02,17:33:07,1667406787.83,1024.8354,1086.5821,1034.6050,1038.2358,0.00,300.96,300.84,305.34,283.77,0.92,0.82,0.52,1.03,25,15.76,63.62
2022,11,02,17:34:05,1667406845.97,1025.5121,1086.3627,1034.0558,1038.3658,0.00,300.90,300.71,305.27,283.65,0.97,1.15,0.95,0.98,25,16.11,63.38
2022,11,02,17:34:06,1667406846.04,1025.4382,1086.4014,1034.7237,1038.8752,0.00,300.90,300.71,305.27,283.65,0.97,0.95,1.00,1.06,25,16.01,63.00
2022,11,02,17:34:06,1667406846.10,1025.0260,1086.4500,1034.3129,1038.9098,0.00,300.96,300.71,305.27,283.65,0.68,0.77,0.89,0.84,25,15.84,62.86
2022,11,02,17:34:06,1667406846.16,1025.4964,1086.6098,1034.4736,1039.3870,0.00,300.96,300.71,305.27,283.77,1.00,0.87,0.73,0.94,25,15.86,62.63
2022,11,02,17:34:06,1667406846.22,1025.4365,1086.2708,1034.3704,1038.8223,0.00,300.96,300.71,305.27,283.77,0.84,1.03,0.69,0.81,25,15.88,62.90
2022,11,02,17:34:06,1667406846.29,1025.1872,1086.8498,1034.4528,1038.3573,0.00,300.96,300.71,305.27,283.77,0.67,1.13,0.68,0.80,25,15.82,62.89
2022,11,02,17:34:06,1667406846.35,1025.2896,1086.8216,1034.2952,1038.4068,0.00,300.90,300.71,305.27,283.77,1.06,0.80,0.86,0.87,25,15.79,62.82
2022,11,02,17:34:06,1667406846.41,1025.0567,1086.2110,1033.6416,1038.4215,0.00,300.90,300.71,305.27,283.59,1.65,0.80,0.99,1.00,25,15.88,62.60
2022,11,02,17:34:06,1667406846.48,1025.3873,1086.9994,1034.5540,1038.8083,0.00,300.90,300.71,305.27,283.59,1.16,0.86,0.95,0.94,25,15.86,62.89
2022,11,02,17:34:06,1667406846.54,1025.2920,1086.8326,1034.4384,1038.7061,0.00,300.90,300.71,305.27,283.59,1.30,0.86,0.79,1.03,25,15.88,62.94
2022,11,02,17:34:06,1667406846.60,1025.2307,1086.1718,1034.7152,1038.6483,0.00,300.96,300.71,305.27,283.59,0.86,0.91,0.91,1.01,25,16.01,64.47
2022,11,02,17:34:06,1667406846.67,1025.5937,1086.1006,1034.3718,1038.8732,0.00,300.96,300.71,305.27,284.02,0.81,0.76,0.67,1.16,25,16.42,65.01
2022,11,02,17:34:06,1667406846.73,1025.1539,1086.0557,1034.5192,1038.5342,0.00,300.96,300.71,305.27,284.02,0.79,0.90,0.80,0.91,25,16.03,63.89
2022,11,02,17:34:06,1667406846.80,1025.0859,1086.4416,1034.5882,1038.5806,0.00,300.90,300.71,305.27,284.02,0.90,0.93,0.68,1.27,25,16.09,64.02
2022,11,02,17:34:06,1667406846.86,1025.2510,1085.8769,1034.2133,1038.2815,0.00,300.90,300.71,305.27,284.02,0.91,0.98,0.98,0.72,25,16.25,64.15
2022,11,02,17:34:06,1667406846.93,1025.2036,1086.0533,1034.5008,1038.5763,0.00,300.90,300.71,305.27,283.71,0.93,0.97,1.22,0.94,25,16.28,63.90
2022,11,02,17:34:06,1667406846.99,1025.0562,1086.4289,1034.9025,1038.6394,0.00,300.90,300.71,305.27,283.71,1.12,0.84,0.89,0.87,25,16.05,63.92
2022,11,02,17:34:07,1667406847.05,1025.2701,1086.4894,1034.5404,1038.6978,0.00,300.96,300.71,305.27,283.71,0.84,0.56,0.92,0.88,25,16.04,63.86
2022,11,02,17:34:07,1667406847.12,1025.0098,1086.5018,1034.1863,1038.9183,0.00,300.96,300.71,305.27,283.84,1.09,1.15,0.88,0.92,25,16.08,63.45
2022,11,02,17:34:07,1667406847.18,1025.3481,1086.6635,1033.9554,1038.1911,0.00,300.96,300.71,305.27,283.84,0.63,0.90,0.99,1.16,25,16.29,64.15
2022,11,02,17:34:07,1667406847.25,1025.3415,1087.0770,1034.0542,1038.6821,0.00,300.96,300.71,305.27,283.84,0.80,0.76,0.94,0.66,25,16.28,64.19
2022,11,02,17:34:07,1667406847.31,1024.8522,1086.3497,1034.1060,1038.7079,0.00,300.96,300.71,305.27,283.84,0.81,1.03,0.78,0.73,25,16.33,64.15
2022,11,02,17:34:07,1667406847.38,1024.6360,1085.9937,1034.6601,1039.1775,0.00,300.96,300.71,305.27,283.59,0.94,1.21,1.10,1.19,25,16.06,63.91
2022,11,02,17:34:07,1667406847.44,1025.3362,1086.3494,1034.2153,1038.8149,0.00,300.96,300.71,305.27,283.59,0.86,0.86,1.39,0.92,25,16.04,63.39
2022,11,02,17:34:07,1667406847.50,1025.0344,1086.5767,1034.3029,1038.5206,0.00,300.90,300.71,305.27,283.59,0.70,0.84,0.69,0.69,25,16.05,63.68
2022,11,02,17:34:07,1667406847.57,1025.4987,1086.2025,1034.0045,1038.1309,0.00,300.90,300.71,305.27,283.59,0.74,1.11,0.78,0.75,25,16.26,64.19
2022,11,02,17:34:07,1667406847.63,1025.4810,1085.6358,1034.5225,1038.6378,0.00,300.90,300.71,305.27,283.90,0.88,1.05,0.76,0.71,25,16.26,63.89
2022,11,02,17:34:07,1667406847.70,1025.0312,1086.1139,1034.4410,1038.6977,0.00,300.90,300.71,305.27,283.90,0.96,1.05,1.20,0.94,25,16.05,63.91
2022,11,02,17:34:07,1667406847.76,1025.4442,1086.2860,1033.9196,1038.7975,0.00,300.90,300.71,305.27,283.90,1.13,0.85,0.92,0.85,25,16.03,63.37
2022,11,02,17:34:07,1667406847.82,1025.1832,1086.0661,1034.4493,1038.4849,0.00,300.90,300.71,305.27,283.90,0.88,0.80,0.86,0.79,25,16.06,63.62
2022,11,02,17:35:05,1667406905.95,1024.9381,1086.8368,1034.6399,1038.6755,0.00,300.84,300.65,305.21,283.65,0.89,0.65,0.65,0.90,25,16.04,62.81
2022,11,02,17:35:06,1667406906.02,1025.2321,1086.1346,1034.3253,1038.9580,0.00,300.84,300.65,305.21,283.65,0.88,0.92,0.81,0.76,25,16.02,62.47
2022,11,02,17:35:06,1667406906.08,1024.9788,1086.2616,1034.0687,1038.2157,0.00,300.84,300.65,305.21,283.84,0.78,0.68,0.72,0.72,25,15.82,62.87
2022,11,02,17:35:06,1667406906.14,1025.3575,1086.3044,1034.5358,1038.7015,0.00,300.84,300.71,305.21,283.84,0.88,0.87,0.94,0.75,25,15.86,62.63
2022,11,02,17:35:06,1667406906.20,1025.9647,1086.1807,1034.0805,1038.2835,0.00,300.84,300.71,305.21,283.84,0.73,1.05,0.72,1.14,25,15.79,62.85
2022,11,02,17:35:06,1667406906.27,1024.9301,1086.2356,1034.3141,1038.6543,0.00,300.84,300.71,305.21,283.84,0.62,1.00,0.89,0.74,25,15.87,62.85
2022,11,02,17:35:06,1667406906.33,1025.3788,1086.6368,1034.3931,1038.5953,0.00,300.84,300.71,305.21,283.77,0.58,0.75,0.75,1.03,25,15.82,62.61
2022,11,02,17:35:06,1667406906.39,1024.9600,1086.3572,1034.1865,1038.6071,0.00,300.84,300.65,305.21,283.77,0.92,1.40,0.75,0.81,25,15.80,62.85
2022,11,02,17:35:06,1667406906.46,1024.8597,1086.0317,1035.1300,1038.2950,0.00,300.84,300.65,305.27,283.77,0.69,1.08,1.01,0.78,25,15.89,62.86
2022,11,02,17:35:06,1667406906.52,1025.3173,1086.0250,1034.0652,1038.7175,0.00,300.84,300.65,305.27,283.77,0.80,0.85,0.76,0.87,25,15.59,62.64
2022,11,02,17:35:06,1667406906.58,1025.1670,1086.0715,1033.8850,1038.6674,0.00,300.84,300.65,305.27,283.84,0.76,1.02,1.00,1.05,25,15.89,63.99
2022,11,02,17:35:06,1667406906.65,1025.3218,1086.1095,1033.8793,1038.5650,0.00,300.90,300.65,305.27,283.84,0.89,0.93,0.79,0.76,25,16.48,65.06
2022,11,02,17:35:06,1667406906.71,1025.0724,1086.5023,1034.4197,1038.5696,0.00,300.90,300.65,305.27,283.84,0.73,1.03,1.04,0.73,25,16.05,63.61
2022,11,02,17:35:06,1667406906.78,1024.9220,1086.5020,1034.3445,1038.8060,0.00,300.90,300.65,305.27,283.84,0.79,1.10,0.74,0.80,25,16.08,63.67
2022,11,02,17:35:06,1667406906.84,1024.9727,1086.6325,1034.6816,1039.0451,0.00,300.84,300.71,305.27,283.77,0.96,0.81,0.71,0.70,25,16.30,63.87
2022,11,02,17:35:06,1667406906.90,1024.9360,1086.6681,1034.6198,1038.5516,0.00,300.84,300.71,305.27,283.77,0.56,0.82,0.79,0.49,25,16.05,63.66
2022,11,02,17:35:06,1667406906.97,1025.7144,1086.1840,1034.3594,1038.8851,0.00,300.84,300.71,305.27,283.77,1.21,0.74,0.80,0.86,25,16.05,63.95
2022,11,02,17:35:07,1667406907.04,1025.2922,1086.6587,1034.2561,1039.0207,0.00,300.84,300.71,305.27,283.77,0.80,0.92,0.80,1.16,25,16.17,64.09
2022,11,02,17:35:07,1667406907.10,1025.4152,1087.1086,1034.1719,1038.8097,0.00,300.84,300.65,305.27,283.77,1.12,0.77,0.89,0.95,25,16.29,64.14
2022,11,02,17:35:07,1667406907.17,1025.3030,1086.5453,1034.6835,1038.4267,0.00,300.84,300.65,305.27,283.77,0.83,0.69,0.95,0.64,25,16.28,64.21
2022,11,02,17:35:07,1667406907.23,1025.0150,1086.6090,1034.3595,1038.5933,0.00,300.84,300.65,305.21,283.77,0.96,0.77,0.78,0.80,25,15.98,63.86
2022,11,02,17:35:07,1667406907.29,1025.0562,1086.6737,1033.8968,1038.6630,0.00,300.84,300.65,305.21,283.71,0.83,0.92,1.22,0.78,25,16.03,63.88
2022,11,02,17:35:07,1667406907.36,1024.6720,1086.4456,1034.3341,1038.6061,0.00,300.84,300.65,305.21,283.71,0.69,1.18,0.61,1.24,25,16.05,63.90
2022,11,02,17:35:07,1667406907.42,1025.8553,1086.0469,1034.3334,1038.6869,0.00,300.84,300.65,305.21,283.71,1.07,0.81,0.85,0.73,25,16.04,63.94
2022,11,02,17:35:07,1667406907.49,1025.2335,1086.6790,1034.9227,1039.0484,0.00,300.84,300.65,305.21,283.71,0.93,1.19,0.89,0.78,25,16.04,63.88
2022,11,02,17:35:07,1667406907.55,1025.2434,1086.7525,1034.2600,1038.6085,0.00,300.84,300.65,305.21,283.77,0.61,1.10,1.01,0.80,25,16.10,63.66
2022,11,02,17:35:07,1667406907.61,1024.7199,1086.5884,1034.5229,1039.1945,0.00,300.84,300.71,305.21,283.77,0.77,0.77,1.03,1.05,25,16.20,63.86
2022,11,02,17:35:07,1667406907.68,1025.3879,1086.2012,1034.6341,1038.7386,0.00,300.84,300.71,305.21,283.77,0.88,1.36,1.01,1.07,25,16.29,64.12
2022,11,02,17:35:07,1667406907.74,1025.2879,1086.3801,1034.4301,1038.6240,0.00,300.84,300.71,305.21,283.77,1.14,0.87,0.66,0.82,25,16.02,63.91
2022,11,02,17:35:07,1667406907.81,1025.4280,1086.2365,1034.7985,1038.5600,0.00,300.84,300.65,305.21,283.71,0.73,0.86,1.02,0.74,25,16.05,63.68
2022,11,02,17:36:05,1667406965.94,1025.4321,1086.5669,1034.5677,1038.7932,0.00,300.84,300.59,305.15,283.71,0.85,0.86,0.70,0.94,25,16.05,63.01
2022,11,02,17:36:06,1667406966.00,1025.2279,1086.3571,1034.2704,1038.6377,0.00,300.84,300.59,305.15,283.71,0.94,0.73,0.83,0.61,25,16.08,63.06
2022,11,02,17:36:06,1667406966.07,1024.9416,1086.9611,1034.0477,1038.6701,0.00,300.84,300.65,305.09,283.71,0.94,1.22,0.83,0.82,25,15.87,62.90
2022,11,02,17:36:06,1667406966.13,1025.0422,1085.6773,1034.3784,1037.8869,0.00,300.84,300.65,305.09,283.71,0.96,0.88,0.83,0.73,25,15.84,62.89
2022,11,02,17:36:06,1667406966.19,1025.0255,1086.5326,1034.2275,1038.1966,0.00,300.84,300.65,305.09,283.71,1.18,1.25,0.79,0.84,25,15.79,62.28
2022,11,02,17:36:06,1667406966.25,1025.1809,1086.7372,1033.7521,1038.4062,0.00,300.84,300.65,305.09,283.71,0.72,0.80,0.81,0.62,25,15.88,62.60
2022,11,02,17:36:06,1667406966.32,1024.9069,1085.5114,1034.8934,1038.4810,0.00,300.84,300.65,305.15,283.71,1.27,1.14,0.75,0.72,25,15.90,62.59
2022,11,02,17:36:06,1667406966.38,1025.2311,1086.3544,1034.5479,1038.8902,0.00,300.84,300.65,305.15,283.71,1.12,0.87,1.00,0.79,25,15.88,62.93
2022,11,02,17:36:06,1667406966.44,1025.0406,1086.5101,1033.9536,1038.3861,0.00,300.84,300.65,305.15,283.71,1.23,0.96,1.07,0.89,25,15.88,62.88
2022,11,02,17:36:06,1667406966.51,1024.9266,1086.4255,1034.0013,1038.8650,0.00,300.84,300.59,305.15,283.90,0.62,0.96,0.79,0.66,25,16.06,63.08
2022,11,02,17:36:06,1667406966.57,1025.3679,1086.9019,1034.3103,1038.8736,0.00,300.84,300.59,305.15,283.90,0.95,0.80,0.72,0.78,25,15.80,64.28
2022,11,02,17:36:06,1667406966.64,1025.2644,1086.4256,1034.4183,1038.7364,0.00,300.84,300.59,305.15,283.90,0.71,0.88,0.88,0.82,25,16.48,65.14
2022,11,02,17:36:06,1667406966.70,1025.8248,1086.5690,1034.1327,1038.9673,0.00,300.77,300.59,305.15,283.90,0.78,0.75,0.78,1.02,25,16.12,63.99
2022,11,02,17:36:06,1667406966.77,1024.9923,1086.3234,1034.1838,1038.2703,0.00,300.77,300.65,305.15,283.77,0.84,0.98,1.23,0.61,25,16.07,63.98
2022,11,02,17:36:06,1667406966.83,1025.3394,1086.6567,1034.4373,1038.8325,0.00,300.77,300.65,305.09,283.77,1.01,1.15,1.00,0.62,25,16.30,64.16
2022,11,02,17:36:06,1667406966.90,1025.1661,1086.5417,1034.2742,1038.5144,0.00,300.77,300.65,305.09,283.77,0.70,1.06,0.96,1.09,25,16.27,64.13
2022,11,02,17:36:06,1667406966.96,1025.0842,1085.8314,1034.6047,1038.8508,0.00,300.77,300.65,305.09,283.77,0.76,0.90,0.86,0.87,25,16.03,63.66
2022,11,02,17:36:07,1667406967.02,1025.2070,1086.9635,1033.8605,1038.1843,0.00,300.77,300.65,305.09,283.77,1.02,0.95,1.22,0.89,25,16.00,63.93
2022,11,02,17:36:07,1667406967.09,1025.0606,1086.5276,1034.2357,1038.9963,0.00,300.77,300.65,305.21,283.77,0.90,1.29,0.87,0.59,25,16.30,64.14
2022,11,02,17:36:07,1667406967.15,1025.4579,1086.8941,1034.4051,1039.0708,0.00,300.84,300.65,305.21,283.77,0.92,0.91,1.06,0.68,25,16.04,63.97
2022,11,02,17:36:07,1667406967.22,1024.7082,1086.1876,1034.3679,1038.3908,0.00,300.84,300.65,305.21,283.77,0.50,1.01,0.74,1.52,25,16.26,64.13
2022,11,02,17:36:07,1667406967.28,1024.9271,1087.3498,1034.2029,1038.4096,0.00,300.84,300.59,305.15,283.77,0.80,1.26,1.09,1.10,25,16.04,63.92
2022,11,02,17:36:07,1667406967.35,1025.8158,1086.8211,1034.6259,1038.4204,0.00,300.84,300.59,305.15,283.77,1.05,0.90,1.12,0.70,25,15.80,63.66
2022,11,02,17:36:07,1667406967.41,1025.0178,1086.3415,1034.1713,1038.1671,0.00,300.84,300.59,305.15,283.77,0.79,1.08,0.93,0.81,25,16.25,63.93
2022,11,02,17:36:07,1667406967.48,1024.2245,1086.2064,1034.8951,1038.9410,0.00,300.84,300.65,305.15,283.96,0.72,0.83,1.18,0.82,25,16.29,64.18
2022,11,02,17:36:07,1667406967.54,1024.9883,1086.6225,1033.8147,1038.7804,0.00,300.84,300.65,305.15,283.96,1.14,0.76,0.76,0.81,25,16.29,63.88
2022,11,02,17:36:07,1667406967.60,1024.8128,1086.5838,1034.3117,1038.5117,0.00,300.84,300.65,305.15,283.96,0.74,0.93,0.97,0.85,25,15.80,63.40
2022,11,02,17:36:07,1667406967.67,1024.6612,1086.6036,1034.3756,1039.0160,0.00,300.84,300.65,305.15,283.96,1.10,0.92,1.36,0.93,25,16.30,63.62
2022,11,02,17:36:07,1667406967.73,1024.6955,1086.3983,1034.4910,1038.7265,0.00,300.84,300.59,305.15,283.71,1.01,1.28,0.86,0.85,25,16.04,63.90
2022,11,02,17:36:07,1667406967.80,1025.1039,1086.2323,1034.3083,1038.5983,0.00,300.84,300.59,305.15,283.71,1.05,0.79,0.87,1.05,25,16.04,63.90
2022,11,02,17:37:05,1667407025.94,1025.5507,1086.5229,1034.3390,1038.8046,0.00,300.77,300.59,305.15,283.65,1.17,0.66,0.73,0.81,25,16.03,63.47
2022,11,02,17:37:06,1667407026.01,1025.0832,1086.0072,1034.4366,1038.6477,0.00,300.77,300.59,305.15,283.65,0.67,1.07,0.89,0.96,25,16.19,63.15
2022,11,02,17:37:06,1667407026.07,1024.9178,1086.8820,1034.6490,1039.2676,0.00,300.77,300.59,305.15,283.65,0.76,0.66,0.68,0.92,25,15.85,62.86
2022,11,02,17:37:06,1667407026.13,1024.8799,1086.1136,1034.6431,1038.8587,0.00,300.77,300.59,305.15,283.65,0.70,0.96,0.59,0.82,25,15.87,62.86
2022,11,02,17:37:06,1667407026.19,1025.4694,1086.5334,1034.5509,1038.5856,0.00,300.77,300.59,305.09,283.59,0.80,0.89,0.87,0.88,25,15.90,62.62
2022,11,02,17:37:06,1667407026.26,1025.2957,1086.7627,1034.6018,1038.6129,0.00,300.77,300.59,305.09,283.59,0.78,0.77,0.82,1.04,25,15.88,62.86
2022,11,02,17:37:06,1667407026.32,1025.1966,1086.5414,1034.8287,1037.9900,0.00,300.77,300.59,305.09,283.59,1.05,0.71,0.89,0.91,25,15.87,62.92
2022,11,02,17:37:06,1667407026.38,1025.3658,1086.4375,1034.5575,1038.9160,0.00,300.77,300.59,305.09,283.59,0.90,1.02,1.15,1.21,25,15.88,62.91
2022,11,02,17:37:06,1667407026.45,1025.1095,1086.1737,1034.8460,1038.8652,0.00,300.77,300.59,305.09,283.59,1.00,0.77,0.83,1.01,25,15.80,62.83
2022,11,02,17:37:06,1667407026.51,1024.7212,1086.3981,1034.1967,1038.9867,0.00,300.77,300.59,305.09,283.59,1.06,0.75,1.10,1.01,25,15.91,62.66
2022,11,02,17:37:06,1667407026.57,1025.0905,1086.1416,1034.2505,1039.1800,0.00,300.77,300.59,305.09,283.59,0.75,0.84,0.97,0.91,25,16.04,64.47
2022,11,02,17:37:06,1667407026.64,1025.1924,1086.1907,1034.6554,1038.5337,0.00,300.77,300.59,305.09,283.59,1.06,1.13,0.76,0.87,25,16.26,64.49
2022,11,02,17:37:06,1667407026.70,1024.9333,1086.1518,1034.4331,1038.4603,0.00,300.77,300.52,305.21,283.59,1.16,1.03,0.50,0.87,25,16.02,63.65
2022,11,02,17:37:06,1667407026.77,1025.1637,1086.7438,1034.7470,1039.1406,0.00,300.77,300.52,305.21,283.59,0.84,0.57,1.03,0.80,25,16.04,63.98
2022,11,02,17:37:06,1667407026.83,1025.0261,1086.3052,1034.5998,1038.6346,0.00,300.77,300.52,305.21,283.59,0.62,1.06,0.94,0.88,25,16.24,64.09
2022,11,02,17:37:06,1667407026.90,1025.4024,1086.6788,1033.9129,1038.7033,0.00,300.77,300.52,305.09,283.77,0.71,1.10,0.63,1.21,25,16.03,63.94
2022,11,02,17:37:06,1667407026.96,1025.1653,1086.3520,1034.8053,1038.7906,0.00,300.71,300.52,305.09,283.77,1.30,0.91,1.18,0.87,25,16.05,63.89
2022,11,02,17:37:07,1667407027.02,1025.4514,1085.9632,1033.9636,1038.6177,0.00,300.71,300.52,305.09,283.77,1.06,1.28,0.96,0.83,25,16.09,63.64
2022,11,02,17:37:07,1667407027.09,1025.0632,1086.7452,1034.7168,1038.8979,0.00,300.71,300.52,305.09,283.77,1.05,0.68,0.84,0.80,25,16.01,63.61
2022,11,02,17:37:07,1667407027.15,1025.1076,1086.7787,1034.2122,1038.5863,0.00,300.71,300.59,305.15,283.52,0.78,0.91,0.69,0.63,25,16.09,63.65
2022,11,02,17:37:07,1667407027.22,1024.5841,1085.9590,1034.3658,1038.5285,0.00,300.77,300.59,305.15,283.52,1.23,0.69,0.82,1.30,25,16.02,63.67
2022,11,02,17:37:07,1667407027.28,1024.8799,1086.6171,1034.0735,1038.3016,0.00,300.77,300.59,305.15,283.52,0.87,0.83,0.70,0.81,25,16.06,63.90
2022,11,02,17:37:07,1667407027.34,1025.0798,1086.1671,1033.6092,1038.3334,0.00,300.77,300.59,305.15,283.52,1.19,1.07,1.08,0.69,25,16.03,63.89
2022,11,02,17:37:07,1667407027.41,1025.1294,1086.4895,1034.5251,1038.1587,0.00,300.77,300.59,305.09,283.59,1.11,0.85,1.19,1.29,25,16.03,63.95
2022,11,02,17:37:07,1667407027.47,1025.7807,1086.3107,1034.3258,1038.7675,0.00,300.77,300.59,305.09,283.59,0.90,1.07,0.58,0.64,25,16.02,63.88
2022,11,02,17:37:07,1667407027.54,1025.0168,1086.8435,1034.0799,1038.8035,0.00,300.77,300.59,305.09,283.59,0.65,1.23,0.85,0.91,25,16.05,63.93
2022,11,02,17:37:07,1667407027.60,1025.0668,1086.3877,1034.2473,1038.8998,0.00,300.77,300.59,305.09,283.59,1.02,0.60,1.00,1.04,25,16.02,63.92
2022,11,02,17:37:07,1667407027.66,1024.6617,1086.0368,1034.1704,1039.4145,0.00,300.77,300.59,305.09,283.59,0.66,0.80,0.80,0.86,25,16.07,63.96
2022,11,02,17:37:07,1667407027.73,1025.2239,1086.6057,1034.0511,1039.1539,0.00,300.77,300.59,305.09,283.59,1.05,1.05,1.09,0.70,25,16.25,64.12
2022,11,02,17:37:07,1667407027.79,1025.0945,1086.6953,1034.3454,1038.3360,0.00,300.77,300.59,305.09,283.59,0.70,0.82,0.83,1.11,25,16.33,64.19
2022,11,02,17:38:05,1667407085.93,1025.3772,1086.1613,1033.9474,1039.1417,0.00,300.71,300.52,305.09,283.71,1.12,0.95,0.59,0.92,25,16.00,62.74
2022,11,02,17:38:05,1667407086.00,1025.1104,1086.1914,1034.0157,1038.8954,0.00,300.71,300.52,305.09,283.71,0.91,1.21,1.21,1.19,25,15.78,62.50
2022,11,02,17:38:06,1667407086.06,1025.9512,1086.2627,1034.0784,1038.8109,0.00,300.71,300.52,305.09,283.52,0.93,0.91,0.91,1.05,25,15.86,62.88
2022,11,02,17:38:06,1667407086.12,1025.5060,1086.6809,1034.4226,1038.7124,0.00,300.71,300.52,305.09,283.52,0.95,0.88,0.86,0.80,25,15.84,62.63
2022,11,02,17:38:06,1667407086.19,1025.0197,1086.6767,1034.6682,1038.8772,0.00,300.71,300.52,305.09,283.52,0.82,0.96,0.81,0.97,25,15.85,62.83
