2022 11 02 18:05:06 1667408706.07 1025.3965 1087.0287 1034.8527 1038.5241 0.00  300.52  300.27  304.90  282.40  0.71  0.65  0.82  1.10  25 15.87 62.33
2022 11 02 18:05:06 1667408706.13 1024.9378 1086.5106 1034.6538 1038.8776 0.00  300.52  300.27  304.90  282.40  0.78  0.83  0.69  1.15  25 15.81 62.57
2022 11 02 18:05:06 1667408706.19 1024.9184 1086.8865 1034.3286 1038.9836 0.00  300.52  300.27  304.90  282.40  0.89  1.15  0.89  0.76  25 15.57 62.62
2022 11 02 18:05:06 1667408706.25 1025.1890 1086.5717 1034.7724 1038.8935 0.00  300.52  300.27  304.84  282.40  0.88  1.21  0.88  0.83  25 15.83 62.88
2022 11 02 18:05:06 1667408706.32 1025.6185 1086.6769 1034.9853 1038.5325 0.00  300.52  300.27  304.84  282.40  1.00  0.93  0.84  0.93  25 15.83 62.86
2022 11 02 18:05:06 1667408706.38 1025.4334 1086.6562 1034.2213 1038.9783 0.00  300.46  300.27  304.84  282.34  1.03  0.87  0.74  1.11  25 15.90 62.89
2022 11 02 18:05:06 1667408706.44 1025.7345 1086.5991 1034.7130 1039.6563 0.00  300.46  300.27  304.84  282.34  1.01  0.76  0.84  0.94  25 15.88 62.89
2022 11 02 18:05:06 1667408706.51 1025.6962 1086.9796 1035.5334 1039.2614 0.00  300.46  300.27  304.84  282.34  0.81  1.06  1.05  0.73  25 15.85 63.97
2022 11 02 18:05:06 1667408706.57 1025.2576 1086.9051 1034.8535 1039.0624 0.00  300.46  300.27  304.84  282.34  1.00  0.63  0.77  1.14  25 15.98 63.92
2022 11 02 18:05:06 1667408706.63 1025.3953 1086.8138 1034.4694 1039.1949 0.00  300.46  300.27  304.84  282.34  0.76  0.77  0.70  0.98  25 16.00 63.62
2022 11 02 18:05:06 1667408706.70 1024.9133 1086.8468 1034.9295 1039.1539 0.00  300.46  300.27  304.84  282.34  0.64  0.80  0.88  0.88  25 16.07 63.42
2022 11 02 18:05:06 1667408706.76 1025.6455 1086.7564 1034.4057 1038.5104 0.00  300.46  300.27  304.84  282.34  1.23  0.83  0.96  0.83  25 16.29 63.86
2022 11 02 18:05:06 1667408706.83 1025.5199 1086.5504 1034.8713 1038.9338 0.00  300.52  300.27  304.84  282.34  0.71  0.97  1.07  0.91  25 16.32 64.17
2022 11 02 18:05:06 1667408706.89 1025.5177 1086.5933 1034.6252 1038.9704 0.00  300.52  300.34  304.84  282.40  0.96  0.85  0.60  1.03  25 16.32 64.17
2022 11 02 18:05:06 1667408706.96 1024.7853 1086.8073 1034.3593 1038.8094 0.00  300.52  300.34  304.90  282.40  0.79  1.10  0.79  1.17  25 16.05 63.33
2022 11 02 18:05:07 1667408707.02 1025.6511 1086.4679 1034.4817 1039.6854 0.00  300.52  300.34  304.90  282.40  1.06  0.75  0.88  0.89  25 16.07 63.89
2022 11 02 18:05:07 1667408707.08 1025.5697 1086.4524 1034.8360 1038.9955 0.00  300.52  300.34  304.90  282.40  0.74  0.85  0.75  1.17  25 16.08 63.91
2022 11 02 18:05:07 1667408707.15 1025.4463 1086.9777 1034.3846 1039.3477 0.00  300.52  300.27  304.90  282.27  0.73  0.92  1.16  1.16  25 16.05 63.89
2022 11 02 18:05:07 1667408707.21 1025.6704 1087.3353 1034.4105 1038.9042 0.00  300.52  300.27  304.84  282.27  0.83  0.86  0.47  0.82  25 16.10 63.96
2022 11 02 18:05:07 1667408707.28 1025.4801 1086.3820 1034.8933 1039.0546 0.00  300.52  300.27  304.84  282.27  1.01  0.91  1.33  0.86  25 16.25 64.15
2022 11 02 18:05:07 1667408707.34 1025.2440 1087.0213 1034.6501 1039.2333 0.00  300.52  300.27  304.84  282.34  1.03  0.95  0.89  1.21  25 16.27 64.19
2022 11 02 18:05:07 1667408707.41 1025.2554 1086.6444 1034.3409 1038.9129 0.00  300.52  300.34  304.84  282.34  1.16  0.99  0.58  0.98  25 16.29 64.19
2022 11 02 18:05:07 1667408707.47 1024.8245 1086.1026 1034.2095 1038.9344 0.00  300.52  300.34  304.84  282.34  0.96  0.65  1.04  0.64  25 16.26 64.17
2022 11 02 18:05:07 1667408707.53 1024.8944 1087.2649 1034.4293 1039.2165 0.00  300.52  300.34  304.84  282.34  0.95  0.83  0.84  0.72  25 16.23 63.90
2022 11 02 18:05:07 1667408707.60 1025.4642 1086.6378 1035.0406 1039.0210 0.00  300.52  300.34  304.84  282.46  0.87  1.06  0.79  1.06  25 16.00 63.88
2022 11 02 18:05:07 1667408707.66 1025.4501 1087.0592 1034.7558 1038.8671 0.00  300.52  300.34  304.90  282.46  0.73  0.89  0.86  0.87  25 16.30 63.85
2022 11 02 18:05:07 1667408707.73 1024.9343 1086.6217 1034.6480 1038.9217 0.00  300.52  300.34  304.90  282.46  1.12  0.80  1.08  0.82  25 16.04 63.91
2022 11 02 18:06:05 1667408765.86 1025.6718 1087.0186 1034.6660 1038.9286 0.00  300.46  300.21  304.77  282.52  1.26  0.76  0.99  0.78  25 16.08 62.76
2022 11 02 18:06:05 1667408765.92 1025.4984 1086.8802 1035.1861 1038.7742 0.00  300.46  300.21  304.77  282.46  0.98  0.92  0.73  0.65  25 16.05 62.76
2022 11 02 18:06:05 1667408765.98 1025.2542 1086.7553 1034.2469 1038.2051 0.00  300.46  300.21  304.77  282.46  0.69  0.65  0.68  1.05  25 15.89 62.88
2022 11 02 18:06:06 1667408766.04 1025.2402 1086.2096 1034.8391 1038.6694 0.00  300.46  300.21  304.77  282.46  0.74  0.94  0.85  1.00  25 15.55 62.62
2022 11 02 18:06:06 1667408766.11 1025.4141 1086.6321 1034.7825 1038.7038 0.00  300.46  300.21  304.84  282.46  0.88  0.78  0.61  0.69  25 15.82 62.87
2022 11 02 18:06:06 1667408766.17 1024.8259 1086.7801 1034.6923 1038.8615 0.00  300.46  300.21  304.84  282.40  1.02  0.77  0.87  0.78  25 15.86 62.87
2022 11 02 18:06:06 1667408766.23 1025.4434 1086.8724 1034.4158 1038.4852 0.00  300.46  300.21  304.84  282.40  0.94  1.04  0.86  0.73  25 15.87 62.86
2022 11 02 18:06:06 1667408766.30 1025.4372 1086.6806 1034.2658 1039.3971 0.00  300.46  300.21  304.77  282.40  0.64  0.90  0.93  0.99  25 15.86 62.94
2022 11 02 18:06:06 1667408766.36 1025.7601 1086.6069 1034.3577 1039.3943 0.00  300.46  300.21  304.77  282.40  0.88  0.97  0.84  1.05  25 15.81 62.87
2022 11 02 18:06:06 1667408766.42 1024.9517 1086.9123 1034.6512 1039.1557 0.00  300.46  300.21  304.77  282.34  0.62  0.68  0.86  1.05  25 16.09 63.10
2022 11 02 18:06:06 1667408766.49 1024.6265 1086.4398 1034.5598 1038.7150 0.00  300.46  300.21  304.77  282.34  0.66  0.86  0.69  0.78  25 15.80 64.22
2022 11 02 18:06:06 1667408766.55 1025.1735 1086.6230 1035.1630 1039.2162 0.00  300.46  300.27  304.77  282.34  0.76  0.92  0.73  0.87  25 16.21 64.83
2022 11 02 18:06:06 1667408766.62 1025.1408 1086.5197 1035.3293 1039.1459 0.00  300.46  300.27  304.77  282.46  0.73  0.83  1.05  0.92  25 16.27 64.17
2022 11 02 18:06:06 1667408766.68 1025.4617 1086.8104 1034.5978 1038.5422 0.00  300.40  300.27  304.77  282.46  1.01  0.78  0.73  1.06  25 16.27 64.18
2022 11 02 18:06:06 1667408766.75 1025.7324 1087.0491 1034.4026 1038.4634 0.00  300.40  300.27  304.77  282.46  0.96  1.15  1.34  0.67  25 16.26 64.11
2022 11 02 18:06:06 1667408766.81 1025.5218 1086.5535 1034.6756 1038.9227 0.00  300.40  300.21  304.77  282.46  0.78  0.96  0.99  0.87  25 15.83 63.37
2022 11 02 18:06:06 1667408766.87 1025.0024 1086.8190 1035.2366 1038.6451 0.00  300.46  300.21  304.77  282.40  1.26  0.89  0.79  0.64  25 15.78 63.65
2022 11 02 18:06:06 1667408766.94 1025.1413 1087.0761 1034.6430 1039.0493 0.00  300.46  300.21  304.77  282.40  1.06  1.06  0.93  0.97  25 16.34 64.20
2022 11 02 18:06:07 1667408767.00 1025.5294 1086.6039 1034.9573 1038.9283 0.00  300.46  300.21  304.77  282.40  0.61  0.66  0.68  1.16  25 16.28 64.19
2022 11 02 18:06:07 1667408767.07 1025.8240 1086.7280 1034.7507 1039.1429 0.00  300.46  300.27  304.77  282.40  1.06  0.71  0.58  0.89  25 16.25 64.18
2022 11 02 18:06:07 1667408767.13 1025.0735 1086.7672 1034.7055 1038.6843 0.00  300.46  300.27  304.77  282.52  0.76  0.94  1.20  0.90  25 16.27 64.12
2022 11 02 18:06:07 1667408767.20 1025.2456 1086.7899 1034.6686 1039.5193 0.00  300.46  300.27  304.77  282.52  0.94  0.92  0.98  1.03  25 16.02 63.89
2022 11 02 18:06:07 1667408767.26 1024.8489 1086.3274 1034.9319 1039.4129 0.00  300.46  300.27  304.77  282.52  1.16  1.26  1.12  0.93  25 16.02 63.91
2022 11 02 18:06:07 1667408767.32 1025.1945 1086.3359 1034.8274 1039.3586 0.00  300.46  300.27  304.77  282.46  1.03  1.06  0.81  0.88  25 16.02 63.91
2022 11 02 18:06:07 1667408767.39 1025.7753 1087.1363 1034.8660 1039.7397 0.00  300.52  300.27  304.77  282.46  0.78  1.05  0.70  0.72  25 16.34 64.22
2022 11 02 18:06:07 1667408767.45 1025.4822 1086.8840 1034.1835 1039.1059 0.00  300.52  300.27  304.77  282.46  0.64  0.99  0.72  1.36  25 16.26 64.17
2022 11 02 18:06:07 1667408767.52 1025.2423 1086.3595 1035.3760 1039.1053 0.00  300.52  300.21  304.77  282.46  1.00  0.95  0.70  1.30  25 16.30 64.18
2022 11 02 18:06:07 1667408767.58 1025.1561 1086.7466 1035.0776 1038.7733 0.00  300.52  300.21  304.77  282.46  0.98  0.91  0.99  1.05  25 16.30 63.62
2022 11 02 18:06:07 1667408767.65 1025.3675 1086.2546 1034.6787 1039.2679 0.00  300.46  300.21  304.77  282.46  0.66  0.78  0.96  0.57  25 16.30 64.18
2022 11 02 18:06:07 1667408767.71 1025.2589 1086.3543 1034.5755 1038.7036 0.00  300.46  300.21  304.77  282.46  1.09  0.99  0.80  0.82  25 16.28 63.86
2022 11 02 18:07:05 1667408825.83 1024.6623 1086.3512 1034.6477 1039.0268 0.00  300.77  300.52  304.84  282.27  1.22  0.98  0.79  0.68  25 16.13 63.35
2022 11 02 18:07:05 1667408825.89 1025.5185 1086.9359 1034.7868 1039.0899 0.00  300.77  300.52  304.84  282.27  0.98  0.82  1.06  0.93  25 16.06 62.77
2022 11 02 18:07:05 1667408825.96 1025.6558 1086.4938 1035.0656 1038.1711 0.00  300.77  300.52  304.84  282.27  0.96  0.82  0.78  1.14  25 15.84 62.84
2022 11 02 18:07:06 1667408826.02 1025.5661 1087.1148 1034.6728 1038.7555 0.00  300.77  300.52  304.84  282.34  0.73  1.08  1.08  0.64  25 15.85 62.62
2022 11 02 18:07:06 1667408826.08 1025.0235 1086.6321 1033.9652 1038.7872 0.00  300.77  300.52  304.84  282.34  1.22  0.83  0.97  0.91  25 15.88 62.88
2022 11 02 18:07:06 1667408826.14 1025.1694 1086.6113 1034.6532 1038.8715 0.00  300.77  300.52  304.84  282.34  1.04  0.80  0.87  0.98  25 15.88 62.93
2022 11 02 18:07:06 1667408826.21 1024.8955 1086.1877 1034.8735 1039.1805 0.00  300.84  300.52  304.84  282.34  1.12  1.09  0.97  0.88  25 16.07 63.10
2022 11 02 18:07:06 1667408826.27 1025.4696 1086.1307 1034.5666 1039.1987 0.00  300.84  300.52  304.84  282.27  0.78  0.75  0.67  0.68  25 15.88 62.90
2022 11 02 18:07:06 1667408826.33 1024.8243 1086.5695 1034.1958 1038.6287 0.00  300.84  300.52  304.84  282.27  1.09  0.78  0.88  0.79  25 15.85 62.60
2022 11 02 18:07:06 1667408826.40 1025.0939 1086.5075 1034.2906 1038.5708 0.00  300.84  300.52  304.84  282.27  0.92  0.88  0.86  0.77  25 15.87 62.88
2022 11 02 18:07:06 1667408826.46 1025.4078 1085.9760 1035.0062 1039.0972 0.00  300.77  300.52  304.84  282.27  0.68  0.84  0.82  0.82  25 16.20 64.84
2022 11 02 18:07:06 1667408826.53 1025.3540 1086.6650 1034.7580 1038.9744 0.00  300.77  300.52  304.84  282.21  0.76  0.61  0.86  0.68  25 16.27 64.23
2022 11 02 18:07:06 1667408826.59 1025.3093 1086.1882 1033.8997 1038.6880 0.00  300.77  300.52  304.84  282.21  0.73  1.07  0.65  1.01  25 16.06 63.94
2022 11 02 18:07:06 1667408826.65 1025.0228 1086.5961 1034.7687 1038.7175 0.00  300.77  300.52  304.84  282.21  1.28  1.01  0.78  1.01  25 16.03 63.96
2022 11 02 18:07:06 1667408826.72 1025.2501 1086.2343 1035.2783 1039.6062 0.00  300.84  300.52  304.84  282.34  0.89  0.88  0.97  1.09  25 16.27 64.18
2022 11 02 18:07:06 1667408826.78 1024.2765 1086.5790 1034.6330 1039.4940 0.00  300.84  300.52  304.84  282.34  0.58  0.73  1.19  0.55  25 16.27 64.21
2022 11 02 18:07:06 1667408826.85 1025.3496 1086.4841 1034.7974 1038.7818 0.00  300.84  300.52  304.84  282.34  1.30  0.98  0.83  0.83  25 16.22 64.12
2022 11 02 18:07:06 1667408826.91 1025.3228 1086.3864 1034.2880 1039.0092 0.00  300.84  300.52  304.77  282.34  0.82  0.71  0.96  0.93  25 16.27 64.12
2022 11 02 18:07:06 1667408826.98 1025.1298 1086.9683 1034.6307 1039.1855 0.00  300.84  300.52  304.77  282.27  1.10  0.70  1.07  0.73  25 16.06 63.68
2022 11 02 18:07:07 1667408827.04 1025.3142 1086.6503 1034.8776 1039.2321 0.00  300.84  300.52  304.77  282.27  0.81  0.91  0.54  0.83  25 16.30 64.14
2022 11 02 18:07:07 1667408827.11 1025.6329 1085.9609 1034.5990 1039.2666 0.00  300.84  300.52  304.84  282.27  0.60  1.34  1.12  0.76  25 16.38 64.22
2022 11 02 18:07:07 1667408827.17 1025.2736 1085.7976 1034.0120 1038.3504 0.00  300.77  300.52  304.84  282.27  0.75  0.80  0.84  0.80  25 16.07 63.89
2022 11 02 18:07:07 1667408827.23 1025.2267 1087.0850 1034.3172 1038.2409 0.00  300.77  300.52  304.84  282.34  0.98  0.77  0.88  0.94  25 16.04 63.92
2022 11 02 18:07:07 1667408827.30 1025.2956 1086.2043 1034.8919 1038.7516 0.00  300.77  300.52  304.84  282.34  1.10  0.94  0.87  0.77  25 16.30 64.15
2022 11 02 18:07:07 1667408827.36 1024.8846 1086.2531 1034.2063 1038.4488 0.00  300.77  300.52  304.84  282.34  0.67  0.89  0.91  0.88  25 16.01 63.93
2022 11 02 18:07:07 1667408827.43 1025.2263 1086.4114 1033.9083 1038.9475 0.00  300.77  300.52  304.84  282.27  0.88  0.78  0.82  1.19  25 16.01 63.90
2022 11 02 18:07:07 1667408827.49 1025.4244 1085.8964 1034.5538 1038.9751 0.00  300.77  300.52  304.84  282.27  1.02  0.83  1.01  1.01  25 16.31 64.18
2022 11 02 18:07:07 1667408827.56 1025.1079 1086.3835 1034.2141 1038.7560 0.00  300.77  300.52  304.84  282.27  0.98  0.95  1.01  1.27  25 16.31 64.14
2022 11 02 18:07:07 1667408827.62 1025.5453 1086.6326 1034.2494 1039.6378 0.00  300.77  300.52  304.77  282.27  0.65  0.95  0.94  0.92  25 16.06 63.89
2022 11 02 18:07:07 1667408827.68 1025.3717 1086.9215 1034.5313 1038.5743 0.00  300.84  300.52  304.77  282.27  0.78  0.93  0.89  1.22  25 16.07 63.97
2022 11 02 18:08:05 1667408885.82 1025.0870 1086.3796 1034.3673 1038.5660 0.00  301.40  300.96  305.09  282.34  0.91  0.69  0.83  0.72  25 16.07 63.10
2022 11 02 18:08:05 1667408885.88 1024.9676 1086.8491 1034.5634 1038.9461 0.00  301.40  300.96  305.09  282.34  1.38  1.19  0.98  0.76  25 16.02 63.03
2022 11 02 18:08:05 1667408885.95 1025.1308 1085.8852 1033.8659 1038.5346 0.00  301.40  300.96  305.09  282.34  1.02  1.09  0.70  1.00  25 15.86 62.88
2022 11 02 18:08:06 1667408886.01 1025.1433 1086.1355 1034.0898 1038.7386 0.00  301.40  300.96  305.02  282.34  0.78  1.10  0.80  0.80  25 15.80 62.85
2022 11 02 18:08:06 1667408886.07 1024.6508 1086.9622 1034.1431 1039.0626 0.00  301.34  300.96  305.02  282.34  0.85  0.84  0.99  1.06  25 15.85 62.60
2022 11 02 18:08:06 1667408886.14 1025.2971 1086.2255 1034.5423 1038.4081 0.00  301.34  301.02  305.02  282.34  1.01  0.71  0.92  0.66  25 15.89 62.32
2022 11 02 18:08:06 1667408886.20 1025.3592 1085.7385 1034.5651 1038.8098 0.00  301.34  301.02  305.02  282.34  0.80  0.78  0.93  0.88  25 15.83 62.60
2022 11 02 18:08:06 1667408886.26 1024.9081 1085.8886 1034.7305 1038.7329 0.00  301.40  301.02  305.02  282.27  1.01  0.86  0.79  1.08  25 15.89 62.89
2022 11 02 18:08:06 1667408886.32 1025.3768 1086.6790 1034.5687 1038.6104 0.00  301.40  301.02  305.02  282.27  1.16  0.63  0.88  1.13  25 15.88 62.89
2022 11 02 18:08:06 1667408886.39 1025.3174 1085.8462 1034.4535 1039.1666 0.00  301.40  301.02  305.02  282.27  0.75  0.87  0.93  0.79  25 16.17 63.18
2022 11 02 18:08:06 1667408886.45 1025.6254 1086.1930 1034.8973 1038.9268 0.00  301.40  301.02  305.02  282.27  0.86  0.97  0.62  0.65  25 15.80 63.94
2022 11 02 18:08:06 1667408886.52 1025.2370 1086.2472 1033.9992 1038.5878 0.00  301.40  301.02  305.09  282.34  0.94  1.24  0.73  1.06  25 16.43 64.99
2022 11 02 18:08:06 1667408886.58 1025.2404 1086.4045 1034.5773 1038.2535 0.00  301.40  301.02  305.09  282.34  0.67  0.80  0.78  0.94  25 15.84 63.66
2022 11 02 18:08:06 1667408886.64 1024.7004 1086.6746 1034.8429 1038.8674 0.00  301.40  300.96  305.09  282.34  0.89  0.86  0.88  0.80  25 16.28 64.21
2022 11 02 18:08:06 1667408886.71 1025.2908 1086.6711 1034.7068 1038.6813 0.00  301.40  300.96  305.02  282.34  0.84  1.00  0.82  0.76  25 15.97 63.84
2022 11 02 18:08:06 1667408886.77 1025.1427 1085.9340 1034.4764 1038.4081 0.00  301.34  300.96  305.02  282.34  0.93  0.95  1.04  0.74  25 16.34 64.18
2022 11 02 18:08:06 1667408886.84 1025.0572 1086.3819 1034.3119 1038.2385 0.00  301.34  300.96  305.02  282.34  0.84  1.18  0.90  0.68  25 16.31 63.87
2022 11 02 18:08:06 1667408886.90 1025.2567 1085.9577 1034.9476 1038.2150 0.00  301.34  300.96  305.02  282.34  1.18  0.76  0.91  1.05  25 16.05 63.89
2022 11 02 18:08:06 1667408886.97 1024.5388 1086.5418 1034.2223 1038.6803 0.00  301.34  300.96  305.02  282.27  0.61  0.85  0.85  0.78  25 16.06 63.68
2022 11 02 18:08:07 1667408887.03 1025.0391 1085.8794 1034.8781 1038.4221 0.00  301.46  300.96  305.02  282.27  0.63  0.90  0.99  0.57  25 16.35 64.14
2022 11 02 18:08:07 1667408887.09 1024.7031 1086.4057 1034.9347 1039.4110 0.00  301.46  300.96  305.02  282.27  0.77  1.26  0.91  0.75  25 16.33 64.17
2022 11 02 18:08:07 1667408887.16 1024.7516 1086.4101 1034.3437 1039.0115 0.00  301.46  300.96  305.02  282.27  0.95  1.12  0.84  0.89  25 16.04 63.88
2022 11 02 18:08:07 1667408887.22 1025.2361 1086.5970 1034.2613 1038.7361 0.00  301.40  300.96  305.02  282.40  0.49  0.79  1.04  0.65  25 15.73 63.62
2022 11 02 18:08:07 1667408887.29 1024.8040 1086.1887 1034.3151 1039.1707 0.00  301.40  300.96  305.02  282.40  0.77  0.96  1.34  1.00  25 16.02 63.95
2022 11 02 18:08:07 1667408887.35 1025.0915 1086.2407 1034.2337 1038.7322 0.00  301.40  301.02  305.02  282.40  0.90  0.83  1.00  1.12  25 16.32 64.18
2022 11 02 18:08:07 1667408887.42 1024.2546 1085.7153 1034.6139 1038.7205 0.00  301.40  301.02  305.02  282.40  0.73  0.92  0.89  0.82  25 16.29 63.89
2022 11 02 18:08:07 1667408887.48 1024.9349 1085.9254 1034.5427 1038.9488 0.00  301.40  301.02  305.02  282.40  1.11  1.00  0.92  0.81  25 16.31 64.18
2022 11 02 18:08:07 1667408887.54 1024.8835 1086.5859 1034.7917 1038.6979 0.00  301.40  301.02  305.02  282.40  0.88  0.89  0.76  0.90  25 16.32 64.16
2022 11 02 18:08:07 1667408887.61 1025.0719 1086.2442 1034.1608 1038.1308 0.00  301.40  301.02  305.02  282.40  0.94  0.57  0.82  0.80  25 16.04 63.87
2022 11 02 18:08:07 1667408887.67 1024.8323 1086.2969 1034.2819 1038.3849 0.00  301.40  301.02  305.02  282.40  1.35  0.60  0.96  0.79  25 16.05 63.92
2022 11 02 18:09:05 1667408945.87 1024.7772 1086.2668 1034.3671 1038.9958 0.00  301.65  301.27  305.34  282.34  1.11  0.65  0.94  0.69  25 16.06 63.04
2022 11 02 18:09:05 1667408945.93 1024.6568 1085.9510 1034.4970 1038.2041 0.00  301.65  301.27  305.34  282.34  0.86  0.83  0.91  0.91  25 16.07 63.02
2022 11 02 18:09:05 1667408945.99 1024.9665 1086.2558 1034.6317 1038.8319 0.00  301.65  301.27  305.34  282.34  1.06  0.88  0.82  0.73  25 15.90 62.93
2022 11 02 18:09:06 1667408946.06 1024.9075 1086.5964 1034.0958 1038.6994 0.00  301.65  301.27  305.34  282.34  0.83  0.90  0.94  0.66  25 15.84 62.87
2022 11 02 18:09:06 1667408946.12 1025.1224 1086.2784 1034.4063 1038.7235 0.00  301.65  301.27  305.27  282.40  0.78  0.94  0.74  0.84  25 15.83 62.90
2022 11 02 18:09:06 1667408946.18 1025.5335 1087.0136 1034.5199 1038.6421 0.00  301.65  301.27  305.27  282.40  0.91  0.73  0.75  0.78  25 15.85 62.86
2022 11 02 18:09:06 1667408946.25 1024.6929 1086.4451 1034.0227 1039.1781 0.00  301.65  301.27  305.27  282.40  0.68  1.03  0.90  0.62  25 15.84 62.86
2022 11 02 18:09:06 1667408946.31 1024.8692 1085.6128 1034.7653 1038.5590 0.00  301.65  301.27  305.27  282.40  0.68  0.92  1.28  0.74  25 15.88 62.90
2022 11 02 18:09:06 1667408946.37 1025.2504 1086.1598 1034.3669 1039.3576 0.00  301.65  301.27  305.27  282.27  1.12  0.94  1.06  0.88  25 15.87 62.60
2022 11 02 18:09:06 1667408946.43 1025.1806 1086.4065 1033.7269 1038.6828 0.00  301.65  301.27  305.27  282.27  1.15  0.93  1.15  0.93  25 15.84 62.92
2022 11 02 18:09:06 1667408946.50 1024.8870 1086.3206 1034.4159 1038.6820 0.00  301.65  301.21  305.27  282.27  0.95  1.01  0.85  0.87  25 15.71 62.43
2022 11 02 18:09:06 1667408946.56 1024.8202 1086.1612 1034.2304 1038.7280 0.00  301.65  301.21  305.27  282.27  0.93  0.93  0.90  0.79  25 15.81 62.84
2022 11 02 18:09:06 1667408946.62 1024.4229 1086.1364 1034.0203 1038.4123 0.00  301.65  301.21  305.27  282.40  0.79  1.27  0.88  0.65  25 15.56 62.59
2022 11 02 18:09:06 1667408946.69 1025.1706 1086.1154 1034.2986 1038.8856 0.00  301.65  301.21  305.27  282.40  0.93  0.67  1.25  1.09  25 15.87 62.92
2022 11 02 18:09:06 1667408946.75 1025.2771 1086.5265 1034.6451 1038.9491 0.00  301.65  301.21  305.27  282.40  0.72  0.67  0.71  0.93  25 15.84 62.57
2022 11 02 18:09:06 1667408946.81 1025.1127 1085.9934 1034.6250 1038.2502 0.00  301.59  301.21  305.34  282.40  0.87  0.87  1.17  1.13  25 15.82 62.87
2022 11 02 18:09:06 1667408946.88 1024.9024 1086.7533 1034.5782 1038.5514 0.00  301.59  301.21  305.34  282.34  0.90  1.14  1.17  0.98  25 15.85 62.34
2022 11 02 18:09:06 1667408946.94 1024.5061 1086.2967 1034.5916 1038.4984 0.00  301.59  301.21  305.34  282.34  0.82  1.15  1.09  0.75  25 15.86 62.92
2022 11 02 18:09:07 1667408947.00 1025.4466 1086.0291 1034.5217 1038.5092 0.00  301.59  301.27  305.34  282.34  0.84  0.93  0.95  0.98  25 15.86 62.85
2022 11 02 18:09:07 1667408947.06 1025.0010 1086.4958 1034.5402 1039.1639 0.00  301.59  301.27  305.34  282.27  0.65  0.96  1.00  0.93  25 15.58 62.61
2022 11 02 18:09:07 1667408947.13 1025.0295 1086.1851 1034.3081 1038.7625 0.00  301.59  301.27  305.34  282.27  0.66  0.74  1.03  1.18  25 15.84 62.87
2022 11 02 18:09:07 1667408947.19 1024.7726 1086.1051 1034.1517 1038.4225 0.00  301.59  301.27  305.34  282.27  1.13  0.92  0.99  0.64  25 15.88 62.86
2022 11 02 18:09:07 1667408947.25 1025.3977 1086.3459 1034.3188 1038.5237 0.00  301.59  301.27  305.34  282.27  0.98  0.65  0.87  1.09  25 15.91 62.89
2022 11 02 18:09:07 1667408947.32 1025.0763 1086.2513 1034.8195 1039.2800 0.00  301.65  301.27  305.34  282.40  0.99  0.98  0.83  1.10  25 15.91 62.90
2022 11 02 18:09:07 1667408947.38 1025.4748 1086.9997 1034.1484 1039.1046 0.00  301.65  301.27  305.34  282.40  0.98  1.09  0.53  1.09  25 15.86 62.62
2022 11 02 18:09:07 1667408947.44 1025.0836 1086.8402 1033.9750 1038.5665 0.00  301.65  301.27  305.34  282.40  0.55  1.08  0.85  0.77  25 15.90 62.91
2022 11 02 18:09:07 1667408947.51 1025.0433 1086.2728 1034.6779 1039.3163 0.00  301.65  301.27  305.34  282.40  1.07  0.83  0.71  0.85  25 15.86 62.86
2022 11 02 18:09:07 1667408947.57 1024.9358 1086.3307 1034.7760 1038.9787 0.00  301.59  301.27  305.34  282.21  0.81  0.75  1.12  0.82  25 15.84 62.84
2022 11 02 18:09:07 1667408947.63 1024.7618 1086.6062 1034.5420 1038.4907 0.00  301.59  301.27  305.34  282.21  1.00  0.98  0.73  0.80  25 15.88 62.91
2022 11 02 18:09:07 1667408947.69 1025.1450 1086.2027 1034.4278 1038.7128 0.00  301.59  301.27  305.34  282.21  1.25  0.57  1.14  1.09  25 15.90 62.87
2022 11 02 18:10:05 1667409005.83 1025.1183 1085.9708 1034.1259 1038.9573 0.00  301.65  301.40  305.46  282.34  0.80  1.15  0.84  0.91  25 16.12 63.36
2022 11 02 18:10:05 1667409005.89 1025.0678 1086.2361 1034.1083 1038.3061 0.00  301.65  301.40  305.46  282.34  0.77  1.22  0.85  1.00  25 16.03 62.79
2022 11 02 18:10:05 1667409005.95 1025.5361 1086.4327 1034.3719 1038.6104 0.00  301.65  301.40  305.46  282.34  0.66  0.66  0.80  0.75  25 15.57 62.58
2022 11 02 18:10:06 1667409006.02 1025.3877 1086.5486 1033.7562 1038.6952 0.00  301.65  301.40  305.46  282.34  0.87  0.88  0.72  0.92  25 15.87 62.91
2022 11 02 18:10:06 1667409006.08 1024.8698 1086.0252 1034.5271 1038.9452 0.00  301.65  301.40  305.46  282.34  1.21  0.85  0.89  0.97  25 15.84 62.89
2022 11 02 18:10:06 1667409006.14 1025.5571 1086.0598 1034.5438 1038.3298 0.00  301.71  301.40  305.46  282.34  0.92  0.77  0.70  0.93  25 15.86 62.88
2022 11 02 18:10:06 1667409006.21 1025.1101 1086.2161 1034.1743 1038.8502 0.00  301.71  301.34  305.46  282.65  0.95  1.01  0.93  0.63  25 15.86 62.87
2022 11 02 18:10:06 1667409006.27 1024.7056 1085.5976 1034.3358 1038.5890 0.00  301.71  301.34  305.46  282.65  1.08  0.68  1.02  0.50  25 15.88 62.95
