# posix time,TBV (K),TBH (K),Soil Moisture (m^3/m^3),Tau (-),T_IR (K),T_RS (K),T_ACS (K),T_Ant1 (K),T_Ant2 (K),u_RS (mV),u_ACS (mV),u_V (mV),u_H (mV),STDOM(u_RS) (mV),STDOM(u_ACS) (mV),STDOM(u_V) (mV),STDOM(u_H) (mV),Gain (K/mV),Offset (K),TBV Residual (K),TBH Residual (K),Cost Function Value (K^2)
1.667391126799999952e+09,309.079,306.457,0.000,nan,273.150,312.090,311.960,316.400,297.460,1051.886,995.489,1051.303,1050.796,0.810,1.040,0.850,1.290,5.1659,-5121.8368,-26.248,-23.626,1247.171
1.667391126869999886e+09,307.257,306.143,0.000,nan,273.150,312.090,311.960,316.400,297.460,1052.111,995.464,1051.171,1050.954,1.070,0.950,0.840,0.760,5.1432,-5099.0765,-24.426,-23.312,1140.079
1.667391126930000067e+09,305.434,302.723,0.000,nan,273.150,312.090,311.960,316.460,297.210,1052.606,995.586,1051.303,1050.772,0.980,0.900,0.860,0.920,5.1096,-5066.2643,-22.603,-19.892,906.565
1.667391126990000010e+09,305.069,302.525,0.000,nan,273.150,312.090,311.960,316.460,297.210,1052.533,995.434,1051.157,1050.658,0.760,0.790,0.820,1.270,5.1025,-5058.4411,-22.238,-19.694,882.402
1.667391127059999943e+09,303.751,300.748,0.000,nan,273.150,312.150,311.960,316.460,297.210,1053.508,995.942,1051.849,1051.255,0.970,0.980,0.860,0.750,5.0621,-5020.7907,-20.920,-17.917,758.655
1.667391127130000114e+09,304.143,300.952,0.000,nan,273.150,312.150,311.960,316.460,296.900,1053.093,995.884,1051.522,1050.895,0.860,1.120,0.890,1.160,5.0937,-5051.9406,-21.312,-18.121,782.591
1.667391127190000057e+09,306.777,308.471,0.000,nan,273.150,312.150,311.960,316.400,296.900,1052.369,995.782,1051.326,1051.654,0.840,1.160,0.800,0.610,5.1497,-5107.2184,-23.946,-25.640,1230.817
1.667391127250000000e+09,304.537,304.517,0.000,nan,273.150,312.150,311.900,316.400,296.900,1053.007,995.700,1051.510,1051.506,1.110,1.220,0.820,0.800,5.0853,-5042.7300,-21.706,-21.687,941.445
1.667391127319999933e+09,307.527,303.580,0.000,nan,273.150,312.150,311.900,316.400,296.900,1052.570,995.626,1051.667,1050.896,0.900,1.060,0.680,0.600,5.1178,-5074.6575,-24.697,-20.749,1040.439
1.667391127380000114e+09,302.084,302.232,0.000,nan,273.150,312.150,311.900,316.400,296.770,1053.131,996.006,1051.158,1051.187,0.770,0.710,0.880,0.910,5.1015,-5060.3949,-19.253,-19.401,747.096
1.667391127450000048e+09,307.358,306.896,0.000,nan,273.150,312.150,311.960,316.400,296.770,1052.433,995.276,1051.493,1051.402,0.980,0.950,1.000,0.910,5.0984,-5053.5279,-24.527,-24.065,1180.686
1.667391127509999990e+09,302.908,303.412,0.000,nan,273.150,312.150,311.960,316.400,296.770,1052.875,995.931,1051.069,1051.167,1.250,0.870,0.730,0.950,5.1174,-5075.8131,-20.077,-20.581,826.669
1.667391127569999933e+09,305.685,305.364,0.000,nan,273.150,312.150,311.960,316.400,296.770,1052.879,996.077,1051.619,1051.557,1.020,0.940,0.810,0.770,5.1301,-5089.2295,-22.855,-22.534,1030.088
1.667391127640000105e+09,305.552,306.364,0.000,nan,273.150,312.150,311.960,316.400,296.900,1052.672,995.781,1051.384,1051.543,0.890,0.830,1.250,1.160,5.1221,-5079.7763,-22.721,-23.533,1070.035
1.667391127700000048e+09,307.451,305.236,0.000,nan,273.150,312.150,311.960,316.400,296.900,1052.537,995.409,1051.616,1051.181,0.830,0.840,0.800,1.050,5.1009,-5056.7352,-24.620,-22.405,1108.122
1.667391127769999981e+09,308.062,307.855,0.000,nan,273.150,312.150,311.960,316.400,296.900,1052.184,995.280,1051.386,1051.345,1.180,0.820,0.910,1.200,5.1209,-5075.9976,-25.231,-25.024,1262.810
1.667391127829999924e+09,306.546,304.707,0.000,nan,273.150,312.150,311.960,316.400,296.900,1052.506,995.862,1051.417,1051.059,0.990,0.740,0.930,0.790,5.1445,-5102.4985,-23.716,-21.877,1041.009
1.667391127900000095e+09,307.772,306.470,0.000,nan,273.150,312.150,311.960,316.460,297.020,1052.719,995.195,1051.855,1051.598,1.070,1.190,0.830,0.950,5.0658,-5020.6695,-24.941,-23.639,1180.855
1.667391127960000038e+09,306.826,307.545,0.000,nan,273.150,312.150,311.960,316.460,297.020,1052.608,995.630,1051.567,1051.708,0.950,0.890,1.040,1.080,5.1143,-5071.2534,-23.995,-24.714,1186.520
1.667391128019999981e+09,305.403,304.466,0.000,nan,273.150,312.150,311.960,316.460,297.020,1052.802,995.823,1051.483,1051.300,0.950,0.890,0.970,0.940,5.1142,-5072.1411,-22.572,-21.635,977.577
1.667391128089999914e+09,308.168,304.226,0.000,nan,273.150,312.150,311.960,316.460,296.770,1052.647,995.745,1051.870,1051.100,0.760,0.970,0.940,0.910,5.1211,-5078.5491,-25.337,-21.395,1099.714
1.667391128150000095e+09,307.805,307.020,0.000,nan,273.150,312.150,311.960,316.400,296.770,1052.315,995.633,1051.470,1051.317,0.670,1.000,0.810,0.980,5.1410,-5097.8408,-24.974,-24.189,1208.815
1.667391128220000029e+09,301.141,302.084,0.000,nan,273.150,312.150,311.960,316.400,296.770,1053.405,996.137,1051.241,1051.426,1.030,1.050,1.100,0.830,5.0885,-5048.0816,-18.311,-19.253,705.956
1.667391186299999952e+09,304.529,301.090,0.000,nan,273.150,312.020,311.770,316.270,297.020,1053.047,995.822,1051.575,1050.900,1.040,0.680,0.810,0.710,5.0911,-5049.1820,-21.698,-18.259,804.209
1.667391186369999886e+09,306.943,304.080,0.000,nan,273.150,312.020,311.770,316.270,297.020,1052.371,995.599,1051.382,1050.824,0.830,0.610,0.690,0.830,5.1318,-5088.5393,-24.112,-21.249,1032.920
1.667391186430000067e+09,302.468,301.589,0.000,nan,273.150,312.020,311.770,316.270,297.020,1052.399,995.706,1050.540,1050.369,1.000,0.740,1.200,0.540,5.1389,-5096.1335,-19.637,-18.758,737.475
1.667391186490000010e+09,305.585,303.927,0.000,nan,273.150,312.020,311.840,316.270,296.840,1052.332,995.418,1051.074,1050.750,0.830,0.960,0.900,0.680,5.1186,-5074.4322,-22.754,-21.096,962.784
1.667391186559999943e+09,303.658,302.641,0.000,nan,273.150,312.020,311.840,316.270,296.840,1053.073,995.327,1051.415,1051.214,0.990,0.980,1.070,0.800,5.0448,-5000.5263,-20.827,-19.810,826.221
1.667391186619999886e+09,307.003,300.834,0.000,nan,273.150,312.020,311.840,316.270,296.840,1052.705,995.209,1051.715,1050.498,0.870,0.950,0.990,0.720,5.0667,-5021.7088,-24.172,-18.003,908.404
1.667391186680000067e+09,304.301,300.207,0.000,nan,273.150,312.020,311.840,316.270,296.650,1053.083,994.992,1051.544,1050.727,0.660,1.450,0.700,0.810,5.0148,-4969.0189,-21.470,-17.376,762.880
1.667391186740000010e+09,301.943,303.978,0.000,nan,273.150,312.020,311.840,316.210,296.650,1052.771,995.247,1050.781,1051.183,0.700,0.980,0.900,1.020,5.0643,-5019.5000,-19.112,-21.147,812.468
1.667391186809999943e+09,303.415,306.333,0.000,nan,273.150,312.020,311.840,316.210,296.650,1052.634,995.441,1050.944,1051.517,0.960,0.910,1.080,1.180,5.0936,-5049.7043,-20.584,-23.502,976.040
1.667391186869999886e+09,305.979,305.325,0.000,nan,273.150,312.020,311.840,316.210,296.650,1052.412,994.776,1051.217,1051.087,0.990,0.980,1.030,0.920,5.0544,-5007.3076,-23.148,-22.494,1041.808
1.667391186930000067e+09,305.797,306.622,0.000,nan,273.150,312.020,311.840,316.270,296.710,1052.280,995.506,1051.067,1051.228,0.920,0.940,1.160,1.050,5.1311,-5087.3840,-22.966,-23.791,1093.427
1.667391187000000000e+09,306.537,302.977,0.000,nan,273.150,311.960,311.840,316.270,296.710,1052.945,994.930,1051.864,1051.155,1.060,1.160,0.910,0.730,5.0204,-4974.2759,-23.706,-20.147,967.877
1.667391187059999943e+09,302.252,302.237,0.000,nan,273.150,311.960,311.840,316.270,296.710,1053.245,996.613,1051.357,1051.354,0.640,1.030,0.890,1.270,5.1430,-5104.8880,-19.421,-19.406,753.778
1.667391187130000114e+09,302.460,300.173,0.000,nan,273.150,311.960,311.840,316.270,296.710,1053.501,995.264,1051.601,1051.144,1.120,0.760,1.010,0.780,5.0013,-4956.8785,-19.629,-17.343,686.079
1.667391187190000057e+09,305.716,303.687,0.000,nan,273.150,311.960,311.840,316.270,296.710,1053.005,995.629,1051.775,1051.375,0.730,0.970,0.990,0.750,5.0763,-5033.3710,-22.885,-20.856,958.716
1.667391187250000000e+09,304.551,302.446,0.000,nan,273.150,312.020,311.840,316.270,296.710,1053.104,996.011,1051.640,1051.227,1.340,1.310,0.840,0.760,5.1026,-5061.5126,-21.720,-19.615,856.485
1.667391187319999933e+09,308.473,304.877,0.000,nan,273.150,312.020,311.840,316.270,296.710,1052.693,995.872,1052.001,1051.299,1.050,1.020,0.960,0.740,5.1269,-5085.0612,-25.642,-22.046,1143.535
1.667391187380000114e+09,306.238,306.034,0.000,nan,273.150,312.020,311.840,316.270,296.710,1052.848,995.562,1051.711,1051.671,0.970,0.690,0.720,0.860,5.0853,-5042.0429,-23.407,-23.203,1086.250
1.667391187450000048e+09,306.740,301.926,0.000,nan,273.150,312.020,311.840,316.340,296.840,1053.180,995.788,1052.140,1051.192,0.810,0.790,0.900,1.030,5.0759,-5033.7674,-23.910,-19.095,936.297
1.667391187509999990e+09,307.545,305.230,0.000,nan,273.150,312.020,311.840,316.340,296.840,1052.856,996.254,1051.987,1051.537,0.750,0.770,0.520,0.870,5.1468,-5106.7761,-24.714,-22.399,1112.515
1.667391187579999924e+09,303.733,300.016,0.000,nan,273.150,312.020,311.840,316.340,296.840,1052.894,995.973,1051.275,1050.548,1.000,1.250,0.840,1.040,5.1179,-5076.6292,-20.903,-17.185,732.256
1.667391187640000105e+09,304.755,303.579,0.000,nan,273.150,312.020,311.840,316.340,297.020,1053.174,995.422,1051.734,1051.501,0.980,1.040,0.620,0.630,5.0442,-5000.4414,-21.924,-20.748,911.134
1.667391187710000038e+09,304.123,300.784,0.000,nan,273.150,311.960,311.840,316.270,297.020,1053.072,995.645,1051.527,1050.869,0.820,0.820,0.710,0.880,5.0717,-5028.9574,-21.292,-17.953,775.664
1.667391187769999981e+09,304.568,302.161,0.000,nan,273.150,311.960,311.840,316.270,297.020,1053.558,995.702,1052.090,1051.612,0.920,1.050,1.060,1.040,5.0342,-4991.8097,-21.737,-19.330,846.143
1.667391187829999924e+09,304.029,300.486,0.000,nan,273.150,311.960,311.840,316.270,297.020,1053.537,995.300,1051.951,1051.243,1.200,0.860,0.610,0.850,5.0013,-4957.0415,-21.198,-17.655,761.065
1.667391187900000095e+09,303.590,301.838,0.000,nan,273.150,311.960,311.840,316.270,296.650,1053.467,995.398,1051.799,1051.449,1.100,1.260,0.810,0.920,5.0157,-4971.8645,-20.759,-19.007,792.197
1.667391187960000038e+09,302.661,303.525,0.000,nan,273.150,312.020,311.840,316.270,296.650,1053.092,995.724,1051.249,1051.419,0.650,0.750,0.690,0.940,5.0780,-5035.5844,-19.830,-20.694,821.463
1.667391188029999971e+09,307.073,303.582,0.000,nan,273.150,312.020,311.840,316.270,296.650,1052.926,995.739,1051.955,1051.270,1.020,0.870,0.930,0.630,5.0941,-5051.6912,-24.242,-20.751,1018.292
1.667391188089999914e+09,304.201,304.247,0.000,nan,273.150,312.020,311.840,316.270,296.650,1052.873,995.491,1051.333,1051.342,0.780,1.070,1.230,0.980,5.0768,-5033.2301,-21.370,-21.416,915.327
1.667391188160000086e+09,307.876,302.716,0.000,nan,273.150,312.020,311.840,316.270,296.770,1052.954,996.546,1052.152,1051.152,0.950,1.100,0.890,0.870,5.1644,-5125.8984,-25.045,-19.885,1022.680
1.667391246230000019e+09,305.142,304.214,0.000,nan,273.150,311.900,311.710,316.210,296.840,1052.742,995.181,1051.407,1051.223,0.840,0.890,0.990,0.770,5.0597,-5014.6424,-22.311,-21.383,955.021
1.667391246299999952e+09,302.198,302.692,0.000,nan,273.150,311.900,311.710,316.210,296.840,1052.927,995.438,1051.012,1051.110,0.890,0.880,0.620,0.920,5.0660,-5022.2687,-19.368,-19.862,769.583
1.667391246359999895e+09,305.864,302.414,0.000,nan,273.150,311.900,311.710,316.210,296.840,1052.911,995.662,1051.724,1051.046,0.880,1.050,1.180,0.950,5.0873,-5044.5471,-23.033,-19.583,914.003
1.667391246420000076e+09,306.072,304.278,0.000,nan,273.150,311.900,311.710,316.210,296.840,1052.556,995.535,1051.415,1051.063,1.010,0.900,1.140,0.740,5.1077,-5064.2365,-23.241,-21.447,1000.117
1.667391246480000019e+09,308.495,305.791,0.000,nan,273.150,311.900,311.710,316.150,296.840,1052.206,996.000,1051.549,1051.027,0.790,0.760,0.810,1.080,5.1817,-5140.3213,-25.664,-22.960,1185.824
1.667391246549999952e+09,300.052,302.339,0.000,nan,273.150,311.900,311.710,316.150,296.900,1052.974,995.847,1050.649,1051.098,1.140,1.060,0.770,0.790,5.0982,-5056.3999,-17.221,-19.508,677.123
1.667391246609999895e+09,302.457,298.962,0.000,nan,273.150,311.900,311.710,316.150,296.900,1052.858,995.866,1051.010,1050.326,0.720,0.700,1.120,0.980,5.1103,-5068.4762,-19.626,-16.131,645.389
1.667391246670000076e+09,302.599,299.108,0.000,nan,273.150,311.900,311.710,316.150,296.900,1053.030,995.887,1051.205,1050.521,1.170,1.370,0.850,1.050,5.0967,-5055.0552,-19.768,-16.277,655.727
1.667391246740000010e+09,305.668,302.047,0.000,nan,273.150,311.900,311.710,316.210,296.900,1052.697,995.290,1051.469,1050.755,1.060,0.810,0.860,1.010,5.0733,-5028.7020,-22.837,-19.216,890.775
1.667391246799999952e+09,306.836,304.677,0.000,nan,273.150,311.900,311.710,316.210,297.020,1052.568,995.586,1051.577,1051.154,0.990,0.860,1.000,0.750,5.1111,-5067.9198,-24.005,-21.846,1053.507
1.667391246869999886e+09,300.249,299.220,0.000,nan,273.150,311.900,311.710,316.210,297.020,1053.322,995.858,1051.023,1050.820,1.200,1.120,1.010,0.930,5.0683,-5026.6377,-17.418,-16.389,571.995
1.667391246930000067e+09,305.554,302.482,0.000,nan,273.150,311.900,311.710,316.210,297.020,1052.990,995.653,1051.741,1051.136,0.670,0.580,0.660,0.680,5.0794,-5036.7103,-22.723,-19.651,902.518
1.667391247000000000e+09,306.475,304.253,0.000,nan,273.150,311.900,311.710,316.150,297.020,1052.517,996.506,1051.474,1051.047,0.870,1.240,1.080,0.620,5.1998,-5160.9417,-23.644,-21.422,1017.935
1.667391247059999943e+09,306.779,306.650,0.000,nan,273.150,311.900,311.710,316.150,296.710,1052.233,995.844,1051.241,1051.216,0.940,0.550,0.940,0.540,5.1650,-5122.8330,-23.948,-23.819,1140.893
1.667391247130000114e+09,303.076,307.353,0.000,nan,273.150,311.900,311.710,316.150,296.710,1052.981,996.036,1051.256,1052.092,0.680,0.860,0.880,0.910,5.1144,-5073.4650,-20.246,-24.522,1011.208
1.667391247190000057e+09,304.637,303.043,0.000,nan,273.150,311.900,311.710,316.150,296.710,1053.249,995.827,1051.817,1051.503,1.210,0.800,0.730,0.790,5.0719,-5030.1081,-21.806,-20.212,884.045
1.667391247250000000e+09,310.022,309.626,0.000,nan,273.150,311.900,311.710,316.150,296.710,1052.015,995.491,1051.650,1051.573,0.930,0.690,0.940,0.820,5.1526,-5108.6618,-27.191,-26.795,1457.330
1.667391247319999933e+09,306.827,302.289,0.000,nan,273.150,311.900,311.710,316.150,296.900,1053.046,995.562,1052.045,1051.149,0.930,0.860,0.960,0.620,5.0665,-5023.3087,-23.996,-19.458,954.444
1.667391247380000114e+09,305.699,303.003,0.000,nan,273.150,311.900,311.710,316.150,296.900,1052.966,996.033,1051.753,1051.226,1.040,1.140,1.000,0.800,5.1156,-5074.6328,-22.868,-20.172,929.852
1.667391247450000048e+09,307.536,301.821,0.000,nan,273.150,311.900,311.710,316.150,296.900,1052.832,995.486,1051.973,1050.848,1.040,0.940,1.090,1.080,5.0787,-5035.1156,-24.705,-18.990,970.966
1.667391247509999990e+09,306.206,304.797,0.000,nan,273.150,311.900,311.710,316.150,296.650,1052.287,996.362,1051.194,1050.923,1.140,1.060,0.790,0.850,5.2078,-5168.1785,-23.375,-21.966,1028.896
1.667391247569999933e+09,302.819,299.989,0.000,nan,273.150,311.900,311.710,316.150,296.650,1053.405,995.565,1051.602,1051.040,0.890,0.740,1.150,0.840,5.0353,-4992.3514,-19.988,-17.159,693.944
1.667391247640000105e+09,304.621,306.391,0.000,nan,273.150,311.900,311.710,316.150,296.650,1053.054,995.757,1051.622,1051.970,0.750,0.910,0.870,1.170,5.0830,-5040.8230,-21.790,-23.561,1029.908
1.667391247700000048e+09,303.701,300.984,0.000,nan,273.150,311.900,311.710,316.150,296.650,1052.996,996.130,1051.395,1050.864,0.970,0.670,0.970,1.120,5.1216,-5081.0955,-20.870,-18.153,765.102
1.667391247769999981e+09,306.932,304.421,0.000,nan,273.150,311.900,311.710,316.150,296.900,1052.486,996.676,1051.534,1051.053,0.820,0.890,0.940,1.010,5.2185,-5180.4713,-24.102,-21.591,1047.032
1.667391247829999924e+09,307.185,306.305,0.000,nan,273.150,311.900,311.710,316.150,296.900,1052.642,995.957,1051.725,1051.553,1.100,0.660,0.810,0.750,5.1379,-5096.4725,-24.354,-23.474,1144.187
1.667391247900000095e+09,304.202,302.806,0.000,nan,273.150,311.900,311.710,316.150,296.900,1053.206,995.923,1051.692,1051.417,1.070,1.120,0.760,0.950,5.0843,-5042.9612,-21.371,-19.975,855.741
1.667391247960000038e+09,304.324,301.349,0.000,nan,273.150,311.900,311.710,316.210,296.900,1053.251,995.909,1051.759,1051.173,0.900,1.250,0.920,1.010,5.0790,-5037.5779,-21.494,-18.518,804.890
1.667391248019999981e+09,308.137,305.322,0.000,nan,273.150,311.900,311.710,316.210,296.840,1052.714,995.601,1051.976,1051.424,0.880,0.870,0.650,0.730,5.0994,-5056.2985,-25.306,-22.491,1146.214
1.667391248089999914e+09,304.728,302.053,0.000,nan,273.150,311.900,311.710,316.210,296.840,1053.144,995.808,1051.732,1051.206,0.820,0.950,1.070,0.770,5.0796,-5037.6247,-21.897,-19.222,848.982
1.667391306170000076e+09,306.134,303.495,0.000,nan,273.150,311.770,311.590,316.020,297.150,1052.442,995.716,1051.344,1050.830,0.970,0.990,0.960,0.980,5.1326,-5090.0055,-23.303,-20.664,970.015
1.667391306230000019e+09,307.381,304.068,0.000,nan,273.150,311.770,311.590,316.020,297.150,1052.540,995.685,1051.683,1051.036,1.130,1.120,0.710,0.770,5.1210,-5078.3250,-24.550,-21.238,1053.749
1.667391306299999952e+09,305.216,304.238,0.000,nan,273.150,311.770,311.590,316.020,297.150,1052.703,996.094,1051.429,1051.238,1.080,0.920,0.820,0.900,5.1433,-5102.5494,-22.385,-21.407,959.336
1.667391306359999895e+09,303.256,301.814,0.000,nan,273.150,311.770,311.590,316.020,297.090,1052.617,995.653,1050.951,1050.669,0.920,0.940,0.840,1.090,5.1113,-5068.4241,-20.425,-18.983,777.535
1.667391306420000076e+09,305.434,301.285,0.000,nan,273.150,311.770,311.590,316.020,297.090,1052.838,995.829,1051.598,1050.785,0.670,1.120,1.120,1.000,5.1072,-5065.2429,-22.604,-18.455,851.493
1.667391306490000010e+09,303.752,303.416,0.000,nan,273.150,311.770,311.590,316.020,297.090,1052.361,996.104,1050.812,1050.747,0.990,0.920,0.820,0.780,5.1754,-5134.6669,-20.921,-20.585,861.454
1.667391306549999952e+09,303.709,300.663,0.000,nan,273.150,311.770,311.590,316.020,297.090,1052.910,995.430,1051.319,1050.718,0.920,1.080,0.710,1.050,5.0653,-5021.5287,-20.878,-17.832,753.889
1.667391306609999895e+09,305.503,302.696,0.000,nan,273.150,311.770,311.590,316.020,297.090,1052.667,995.900,1051.445,1050.898,1.100,1.190,0.520,0.710,5.1289,-5087.2687,-22.672,-19.865,908.637
1.667391306680000067e+09,304.704,305.712,0.000,nan,273.150,311.710,311.590,316.020,297.090,1052.322,995.507,1050.955,1051.152,1.160,1.070,0.930,0.940,5.1235,-5079.9070,-21.873,-22.881,1001.992
1.667391306740000010e+09,303.655,301.978,0.000,nan,273.150,311.710,311.590,316.090,297.090,1052.607,995.025,1051.014,1050.682,1.040,1.150,0.990,0.760,5.0553,-5009.5208,-20.824,-19.147,800.249
1.667391306799999952e+09,304.855,302.015,0.000,nan,273.150,311.710,311.590,316.090,297.090,1052.562,995.265,1051.213,1050.654,1.100,0.710,0.880,0.920,5.0804,-5035.7426,-22.024,-19.184,853.067
1.667391306869999886e+09,306.001,301.351,0.000,nan,273.150,311.770,311.590,316.090,297.020,1053.245,995.660,1052.104,1051.185,0.700,1.120,0.980,1.010,5.0561,-5013.5256,-23.170,-18.521,879.858
1.667391306930000067e+09,302.365,302.129,0.000,nan,273.150,311.770,311.590,316.090,297.020,1053.484,995.384,1051.607,1051.560,1.030,0.900,0.990,0.850,5.0112,-4967.4917,-19.534,-19.298,753.984
1.667391307000000000e+09,306.610,303.867,0.000,nan,273.150,311.770,311.590,316.020,297.020,1052.960,995.716,1051.946,1051.407,0.770,0.990,0.880,1.120,5.0862,-5043.7616,-23.779,-21.036,1007.966
1.667391307059999943e+09,304.538,301.933,0.000,nan,273.150,311.770,311.590,316.020,297.020,1053.065,996.644,1051.663,1051.158,1.150,1.040,1.090,0.750,5.1604,-5122.4762,-21.707,-19.102,836.080
1.667391307119999886e+09,301.273,299.439,0.000,nan,273.150,311.770,311.590,316.020,297.020,1053.613,996.389,1051.550,1051.190,0.990,0.910,1.070,0.810,5.0880,-5048.9636,-18.442,-16.608,615.946
1.667391307190000057e+09,310.596,308.040,0.000,nan,273.150,311.770,311.590,316.020,297.020,1052.331,996.368,1052.106,1051.614,0.960,0.980,0.660,0.840,5.2026,-5163.0756,-27.765,-25.209,1406.395
1.667391307250000000e+09,306.225,301.034,0.000,nan,273.150,311.770,311.590,316.090,297.020,1053.195,995.912,1052.104,1051.083,1.060,0.840,0.910,1.130,5.0828,-5041.3644,-23.394,-18.203,878.630
1.667391307319999933e+09,305.114,304.880,0.000,nan,273.150,311.770,311.590,316.090,297.150,1053.061,996.540,1051.769,1051.723,0.980,1.230,0.870,0.600,5.1513,-5112.8612,-22.283,-22.049,982.723
1.667391307380000114e+09,304.806,302.353,0.000,nan,273.150,311.770,311.590,316.090,297.150,1053.271,996.062,1051.902,1051.420,0.980,0.800,0.740,1.040,5.0894,-5048.7099,-21.975,-19.522,864.027
1.667391307450000048e+09,308.506,301.744,0.000,nan,273.150,311.770,311.590,316.090,297.150,1052.814,996.152,1052.179,1050.863,0.710,0.850,0.860,0.730,5.1384,-5098.0484,-25.675,-18.913,1016.928
1.667391307509999990e+09,305.665,304.145,0.000,nan,273.150,311.770,311.590,316.090,297.150,1053.060,996.588,1051.876,1051.581,0.970,0.850,0.910,0.700,5.1557,-5117.5357,-22.834,-21.314,975.692
1.667391307569999933e+09,302.398,302.925,0.000,nan,273.150,311.770,311.590,316.090,297.020,1053.246,996.525,1051.420,1051.523,0.680,0.480,0.810,0.980,5.1331,-5094.6934,-19.567,-20.094,786.618
1.667391307640000105e+09,303.084,300.123,0.000,nan,273.150,311.770,311.590,316.090,297.020,1053.452,995.806,1051.732,1051.146,1.000,0.930,0.840,0.810,5.0508,-5008.9889,-20.253,-17.292,709.182
1.667391307700000048e+09,307.866,307.798,0.000,nan,273.150,311.770,311.590,316.150,297.020,1052.504,996.177,1051.748,1051.735,1.240,0.930,0.980,0.680,5.1690,-5128.6543,-25.035,-24.967,1250.077
1.667391307769999981e+09,301.712,300.385,0.000,nan,273.150,311.770,311.590,316.150,297.020,1053.190,995.640,1051.202,1050.940,1.230,1.190,1.040,0.790,5.0592,-5016.5396,-18.881,-17.554,664.652
1.667391307829999924e+09,309.075,304.570,0.000,nan,273.150,311.770,311.590,316.150,297.090,1052.491,995.792,1051.966,1051.089,1.000,0.980,0.650,1.020,5.1351,-5092.8750,-26.245,-21.739,1161.370
1.667391307890000105e+09,306.176,303.643,0.000,nan,273.150,311.770,311.590,316.150,297.090,1053.045,995.694,1051.944,1051.445,0.810,0.770,0.860,0.770,5.0767,-5034.2112,-23.345,-20.812,978.144
1.667391307960000038e+09,304.215,305.334,0.000,nan,273.150,311.770,311.590,316.090,297.090,1053.162,996.251,1051.685,1051.904,0.770,0.850,1.120,0.990,5.1160,-5076.1576,-21.384,-22.503,963.681
1.667391308019999981e+09,307.053,301.077,0.000,nan,273.150,311.770,311.590,316.090,297.020,1053.168,995.299,1052.230,1051.042,1.070,0.490,1.280,0.890,5.0313,-4987.0831,-24.222,-18.246,919.625
1.667391366099999905e+09,303.149,302.962,0.000,nan,273.150,311.650,311.460,315.900,296.770,1052.726,995.710,1051.061,1051.024,0.930,0.900,1.090,0.820,5.1052,-5062.7757,-20.318,-20.132,818.087
1.667391366170000076e+09,302.419,302.427,0.000,nan,273.150,311.650,311.460,315.900,296.840,1052.944,995.536,1051.123,1051.125,0.990,0.770,1.010,0.790,5.0704,-5027.2000,-19.588,-19.596,767.706
1.667391366230000019e+09,304.734,303.193,0.000,nan,273.150,311.650,311.460,315.900,296.840,1052.434,995.517,1051.081,1050.780,1.210,1.010,0.810,1.050,5.1142,-5070.7125,-21.903,-20.362,894.364
1.667391366289999962e+09,304.108,301.354,0.000,nan,273.150,311.650,311.460,315.900,296.840,1053.017,995.840,1051.536,1050.995,1.010,1.160,1.020,1.020,5.0909,-5049.1514,-21.277,-18.523,795.795
1.667391366359999895e+09,303.365,303.527,0.000,nan,273.150,311.650,311.460,315.900,296.840,1052.771,995.711,1051.146,1051.178,0.740,0.890,0.680,0.940,5.1014,-5058.9327,-20.534,-20.696,849.969
1.667391366420000076e+09,305.859,306.089,0.000,nan,273.150,311.650,311.460,315.900,296.960,1052.703,995.801,1051.570,1051.615,1.040,0.720,0.710,1.180,5.1156,-5073.5070,-23.028,-23.258,1071.206
1.667391366480000019e+09,303.290,301.792,0.000,nan,273.150,311.650,311.460,315.900,296.960,1052.862,995.773,1051.222,1050.928,1.320,0.950,0.970,0.790,5.0988,-5056.6695,-20.460,-18.962,778.134
1.667391366539999962e+09,302.984,300.400,0.000,nan,273.150,311.650,311.460,315.960,296.960,1052.869,996.059,1051.178,1050.674,0.910,0.920,0.730,0.750,5.1237,-5082.9877,-20.153,-17.569,714.795
1.667391366609999895e+09,306.098,305.383,0.000,nan,273.150,311.650,311.460,315.960,296.960,1052.351,996.171,1051.279,1051.141,0.810,1.130,0.670,0.870,5.1812,-5140.8360,-23.267,-22.552,1049.976
1.667391366670000076e+09,300.653,296.490,0.000,nan,273.150,311.650,311.460,315.960,297.150,1053.357,995.448,1051.169,1050.341,0.950,1.140,1.170,0.590,5.0265,-4983.0681,-17.822,-13.659,504.201
1.667391366730000019e+09,303.014,303.062,0.000,nan,273.150,311.650,311.460,315.960,297.150,1052.611,995.791,1050.925,1050.934,1.220,0.940,1.080,1.050,5.1229,-5080.7610,-20.183,-20.231,816.663
1.667391366799999952e+09,305.774,301.160,0.000,nan,273.150,311.650,311.460,315.960,297.150,1052.849,995.639,1051.694,1050.787,0.820,0.960,0.810,0.960,5.0880,-5045.2232,-22.943,-18.329,862.340
1.667391366859999895e+09,304.324,303.020,0.000,nan,273.150,311.650,311.460,315.960,297.150,1053.402,996.581,1051.972,1051.717,0.640,0.910,0.870,0.870,5.1228,-5084.6802,-21.493,-20.189,869.574
1.667391366920000076e+09,299.634,300.432,0.000,nan,273.150,311.650,311.460,315.960,296.770,1054.008,995.924,1051.611,1051.770,0.930,0.670,0.760,0.670,5.0114,-4970.3630,-16.803,-17.601,592.114
