# TerraRad Tech AG
# PoLRa 3.2
# SN: 08
# FW version: v3.2.3
# offsetHPol: 4.843296579859171
# offsetVPol: 4.726970800268247
# timezone: CET
Year,Month,Day,Time,UnixTime,uacs,urs,up1,up2,Tir,Tacs,Trs,Taux,Tp1,uacs_std,urs_std,up1_std,up2_std,nsubsamp,t_1s,t_line
2022 11 02 12:03:06 1667386986.91  995.1347 1051.3753 1046.2703 1045.6214 0.00  313.27  313.09  317.52  297.09  0.84  0.93  0.92  1.01  25 15.83 62.29
2022 11 02 12:03:06 1667386986.97  994.8272 1052.0287 1045.9752 1045.8469 0.00  313.27  313.09  317.52  296.96  0.87  0.97  0.92  1.30  25 15.87 62.93
2022 11 02 12:03:07 1667386987.04  995.2371 1051.7535 1045.9798 1045.4672 0.00  313.27  313.09  317.52  296.96  1.29  0.79  1.17  1.06  25 15.83 62.26
2022 11 02 12:03:07 1667386987.10  995.3088 1051.8102 1045.3458 1045.5155 0.00  313.27  313.09  317.52  296.96  0.53  1.02  1.01  1.03  25 15.87 62.62
2022 11 02 12:03:07 1667386987.16  995.5627 1051.5120 1045.6473 1045.0990 0.00  313.27  313.09  317.46  296.96  1.22  1.11  0.78  0.89  25 15.92 62.66
2022 11 02 12:03:07 1667386987.23  994.6827 1051.6108 1045.5023 1045.5136 0.00  313.27  313.09  317.46  297.15  1.19  0.93  0.99  0.64  25 15.87 62.62
2022 11 02 12:03:07 1667386987.29  994.8722 1051.5302 1046.2675 1046.0043 0.00  313.27  313.09  317.46  297.15  0.76  1.07  0.82  1.02  25 15.81 62.27
2022 11 02 12:03:07 1667386987.35  994.6256 1051.7354 1046.0103 1045.7244 0.00  313.27  313.09  317.46  297.15  0.69  0.75  0.97  1.07  25 15.89 62.89
2022 11 02 12:03:07 1667386987.41  995.6640 1052.0551 1046.0103 1045.7162 0.00  313.27  313.09  317.46  297.15  0.98  1.03  0.66  0.55  25 15.87 62.67
2022 11 02 12:03:07 1667386987.48  994.9142 1051.3588 1045.9461 1045.5953 0.00  313.27  313.09  317.46  297.02  1.42  0.93  1.06  1.22  25 15.86 62.83
2022 11 02 12:03:07 1667386987.54  994.6784 1051.8853 1045.3733 1045.4131 0.00  313.27  313.09  317.46  297.02  1.15  0.97  0.85  1.01  25 15.89 62.59
2022 11 02 12:03:07 1667386987.60  994.8446 1051.7879 1046.4067 1045.1473 0.00  313.27  313.09  317.46  297.02  1.15  0.77  0.85  0.96  25 15.91 62.91
2022 11 02 12:03:07 1667386987.67  994.9219 1051.5970 1045.8897 1045.4544 0.00  313.27  313.09  317.40  297.02  0.94  0.83  1.08  0.84  25 15.89 62.93
2022 11 02 12:03:07 1667386987.73  994.9253 1051.8156 1046.0769 1045.3980 0.00  313.27  313.09  317.40  297.09  0.98  0.78  1.15  0.57  25 15.88 62.35
2022 11 02 12:03:07 1667386987.79  995.1410 1052.3992 1046.0156 1045.5039 0.00  313.27  313.09  317.40  297.09  0.98  0.99  1.10  0.92  25 15.83 62.84
2022 11 02 12:04:05 1667387045.94  995.3146 1052.1900 1046.0065 1044.9427 0.00  313.27  313.09  317.40  296.71  1.19  1.01  0.90  1.23  25 16.11 63.31
2022 11 02 12:04:06 1667387046.01  995.2177 1051.9132 1045.7343 1045.0930 0.00  313.27  313.02  317.46  296.71  0.91  1.12  1.28  0.85  25 15.74 62.51
2022 11 02 12:04:06 1667387046.07  994.6696 1051.1321 1045.9027 1045.3933 0.00  313.27  313.02  317.46  296.77  0.96  0.75  1.25  0.91  25 15.84 62.88
2022 11 02 12:04:06 1667387046.13  995.2312 1051.5224 1045.4818 1045.2584 0.00  313.27  313.02  317.46  296.77  1.02  1.01  0.96  1.02  25 15.85 62.56
2022 11 02 12:04:06 1667387046.19  994.7304 1051.8068 1046.6249 1046.0895 0.00  313.27  313.02  317.46  296.77  0.97  0.78  0.75  1.02  25 15.92 62.90
2022 11 02 12:04:06 1667387046.26  994.9860 1051.5905 1045.6535 1045.2927 0.00  313.27  313.09  317.46  296.77  0.79  0.83  1.07  0.87  25 15.89 62.61
2022 11 02 12:04:06 1667387046.32  995.4105 1051.6794 1046.5154 1045.7244 0.00  313.21  313.09  317.46  296.96  1.00  0.65  0.69  0.66  25 15.87 62.91
2022 11 02 12:04:06 1667387046.38  995.1314 1051.4049 1046.2187 1046.0545 0.00  313.21  313.09  317.46  296.96  0.77  1.09  0.99  1.23  25 15.86 62.32
2022 11 02 12:04:06 1667387046.45  994.7057 1052.0667 1045.8698 1045.2167 0.00  313.21  313.09  317.46  296.96  0.94  1.00  0.78  0.93  25 15.87 62.93
