2022 11 02 13:02:06 1667390526.64  995.1000 1051.3972 1046.6119 1045.1247 0.00  313.52  313.34  317.71  297.09  0.82  0.75  0.98  0.60  25 15.61 62.10
2022 11 02 13:02:06 1667390526.71  995.9188 1052.3133 1045.6190 1045.9249 0.00  313.52  313.34  317.71  297.21  1.48  1.26  0.87  0.84  25 15.87 62.88
2022 11 02 13:02:06 1667390526.77  994.9739 1051.5944 1045.9795 1044.8201 0.00  313.52  313.34  317.71  297.21  0.75  1.03  1.02  0.80  25 15.86 62.65
2022 11 02 13:02:06 1667390526.83  994.7645 1051.9204 1045.6351 1045.7917 0.00  313.52  313.34  317.71  297.21  0.72  1.37  1.09  1.03  25 15.84 62.85
2022 11 02 13:02:06 1667390526.90  994.7690 1052.3104 1045.6079 1045.5930 0.00  313.46  313.34  317.77  297.21  1.31  1.00  0.78  0.87  25 15.87 62.66
2022 11 02 13:02:06 1667390526.96  994.9586 1051.6606 1045.9969 1045.4732 0.00  313.46  313.34  317.77  297.40  1.21  0.77  0.75  0.86  25 15.85 62.88
2022 11 02 13:02:07 1667390527.02  995.2434 1051.4304 1046.0376 1045.3653 0.00  313.46  313.27  317.77  297.40  0.86  0.77  0.73  0.72  25 15.91 62.66
2022 11 02 13:02:07 1667390527.09  995.4415 1051.5289 1046.0471 1044.9726 0.00  313.52  313.27  317.77  297.40  0.73  1.15  0.76  0.89  25 15.87 62.87
2022 11 02 13:02:07 1667390527.15  995.1009 1051.3470 1045.9745 1046.0624 0.00  313.52  313.27  317.65  297.15  0.86  1.08  0.72  0.75  25 15.90 62.91
2022 11 02 13:02:07 1667390527.21  995.1022 1050.8483 1045.1614 1045.4211 0.00  313.52  313.27  317.65  297.15  0.83  0.85  1.14  0.84  25 15.88 62.89
2022 11 02 13:02:07 1667390527.27  994.4778 1052.2851 1046.0045 1045.6221 0.00  313.52  313.27  317.65  297.15  1.30  0.85  0.86  0.76  25 15.59 62.60
2022 11 02 13:02:07 1667390527.34  995.0055 1051.4126 1045.9532 1045.2616 0.00  313.46  313.27  317.65  297.15  0.77  0.87  1.08  1.04  25 15.91 62.64
2022 11 02 13:02:07 1667390527.40  995.2657 1052.0222 1045.7078 1045.5306 0.00  313.46  313.27  317.71  297.15  0.61  0.82  0.94  0.90  25 15.87 62.66
2022 11 02 13:02:07 1667390527.46  995.1834 1051.2408 1045.9531 1045.2746 0.00  313.46  313.27  317.71  297.15  0.95  0.96  0.88  1.04  25 15.86 62.86
2022 11 02 13:02:07 1667390527.53  994.9104 1052.1408 1045.5943 1045.4446 0.00  313.46  313.27  317.71  297.15  0.82  1.17  0.76  1.18  25 15.93 62.68
2022 11 02 13:02:07 1667390527.59  995.1117 1051.9380 1046.0776 1045.3679 0.00  313.52  313.27  317.71  297.15  0.97  1.17  0.90  0.89  25 15.85 62.87
2022 11 02 13:02:07 1667390527.65  994.5942 1051.7361 1045.9211 1045.1082 0.00  313.52  313.27  317.65  297.09  0.58  0.86  1.00  0.95  25 15.72 62.37
2022 11 02 13:02:07 1667390527.71  994.3839 1051.8866 1045.4752 1045.1869 0.00  313.52  313.27  317.65  297.09  0.91  1.23  0.97  0.68  25 15.91 62.91
2022 11 02 13:02:07 1667390527.78  995.3237 1051.8952 1045.8915 1045.6216 0.00  313.52  313.27  317.65  297.09  0.84  1.08  1.06  0.95  25 15.92 62.92
2022 11 02 13:03:05 1667390585.86  995.2706 1051.8453 1045.6221 1045.4786 0.00  313.34  313.15  317.65  297.52  1.10  1.01  0.66  0.80  25 16.13 62.84
2022 11 02 13:03:05 1667390585.92  995.4454 1052.0881 1045.7677 1045.4722 0.00  313.34  313.15  317.65  297.52  1.00  0.90  0.86  0.96  25 16.01 63.01
2022 11 02 13:03:05 1667390585.99  995.0152 1052.1063 1046.3308 1045.7613 0.00  313.34  313.15  317.65  297.52  0.93  1.20  1.07  1.03  25 15.86 62.92
2022 11 02 13:03:06 1667390586.05  995.5022 1051.2364 1045.7186 1045.5862 0.00  313.34  313.15  317.65  297.52  0.99  1.17  1.50  0.97  25 15.86 62.66
2022 11 02 13:03:06 1667390586.11  994.7393 1051.8051 1046.5102 1045.7682 0.00  313.40  313.15  317.65  297.34  1.21  1.09  1.01  0.90  25 15.78 62.79
2022 11 02 13:03:06 1667390586.18  994.9384 1051.9255 1045.7699 1044.9886 0.00  313.40  313.15  317.65  297.34  1.09  0.90  0.88  0.93  25 15.91 62.94
2022 11 02 13:03:06 1667390586.24  995.4297 1052.1299 1046.0900 1045.4248 0.00  313.40  313.15  317.65  297.34  0.98  0.74  1.07  1.01  25 15.88 62.59
2022 11 02 13:03:06 1667390586.30  995.3681 1051.8121 1045.8371 1045.2295 0.00  313.40  313.15  317.65  297.34  1.17  0.91  1.23  1.04  25 15.88 62.33
2022 11 02 13:03:06 1667390586.36  995.3141 1051.4960 1046.4140 1045.6408 0.00  313.34  313.15  317.65  297.65  0.96  0.97  0.76  1.07  25 15.93 62.94
2022 11 02 13:03:06 1667390586.43  995.0826 1051.6025 1045.7501 1045.3329 0.00  313.34  313.15  317.65  297.65  1.24  0.81  0.86  0.91  25 15.84 62.62
2022 11 02 13:03:06 1667390586.49  994.8990 1051.5318 1046.1225 1044.9813 0.00  313.34  313.15  317.71  297.65  1.13  0.81  0.86  0.97  25 15.84 62.86
2022 11 02 13:03:06 1667390586.55  995.2883 1051.9172 1046.5769 1046.0867 0.00  313.40  313.15  317.71  297.21  1.08  1.03  0.80  0.65  25 15.80 64.34
2022 11 02 13:03:06 1667390586.62  995.3405 1052.4825 1047.2200 1045.7460 0.00  313.40  313.15  317.71  297.21  1.18  0.93  0.82  0.89  25 16.41 64.68
2022 11 02 13:03:06 1667390586.68  995.0174 1052.5443 1046.4044 1045.7938 0.00  313.40  313.15  317.71  297.21  0.83  0.89  0.74  0.92  25 16.09 63.64
2022 11 02 13:03:06 1667390586.75  995.7774 1052.3277 1046.2245 1045.7167 0.00  313.40  313.21  317.52  297.21  0.71  1.14  0.93  1.04  25 16.07 63.92
2022 11 02 13:03:06 1667390586.81  995.3978 1052.4317 1046.2134 1046.1627 0.00  313.34  313.21  317.52  297.34  0.85  1.06  1.13  1.18  25 16.05 63.65
2022 11 02 13:03:06 1667390586.88  995.1960 1052.1224 1046.5884 1045.6355 0.00  313.34  313.21  317.52  297.34  0.77  1.14  0.92  0.95  25 16.32 63.89
2022 11 02 13:03:06 1667390586.94  995.3820 1052.6976 1046.2343 1045.7686 0.00  313.34  313.21  317.59  297.34  1.01  1.14  0.82  0.94  25 15.99 63.88
2022 11 02 13:03:07 1667390587.00  995.3511 1052.5054 1046.1906 1045.3943 0.00  313.34  313.15  317.59  297.34  1.04  0.84  0.98  0.67  25 16.01 63.93
2022 11 02 13:03:07 1667390587.07  995.3316 1051.9832 1046.2949 1045.7876 0.00  313.34  313.15  317.59  297.02  1.04  0.73  1.19  0.74  25 16.05 63.88
2022 11 02 13:03:07 1667390587.13  995.5946 1052.2328 1046.0609 1046.1255 0.00  313.34  313.15  317.59  297.02  1.10  0.78  0.99  1.09  25 16.09 63.42
2022 11 02 13:03:07 1667390587.20  995.8172 1051.8673 1046.4421 1045.6885 0.00  313.34  313.15  317.65  297.02  0.62  0.78  0.77  0.86  25 16.32 64.13
2022 11 02 13:03:07 1667390587.26  995.3519 1051.8991 1046.5530 1046.1178 0.00  313.34  313.21  317.65  297.02  1.17  0.73  0.94  0.93  25 16.08 63.66
2022 11 02 13:03:07 1667390587.32  995.9134 1052.6091 1046.3628 1045.8868 0.00  313.40  313.21  317.65  297.52  0.99  1.02  0.95  1.11  25 16.03 63.65
2022 11 02 13:03:07 1667390587.39  995.9856 1051.8823 1046.0829 1045.8238 0.00  313.40  313.21  317.65  297.52  0.70  0.80  0.85  0.96  25 16.06 63.13
2022 11 02 13:03:07 1667390587.45  995.9637 1052.3523 1045.8339 1045.5469 0.00  313.40  313.15  317.65  297.52  1.08  0.76  1.14  0.77  25 16.24 64.22
2022 11 02 13:03:07 1667390587.52  995.5109 1051.8924 1046.2013 1045.7812 0.00  313.40  313.15  317.65  297.34  0.89  0.98  0.84  0.78  25 15.94 63.80
2022 11 02 13:03:07 1667390587.58  995.2866 1052.1143 1045.7335 1045.6860 0.00  313.40  313.15  317.65  297.34  0.87  1.10  0.96  0.80  25 16.25 64.16
2022 11 02 13:03:07 1667390587.65  994.7079 1052.8601 1045.7580 1045.8806 0.00  313.40  313.15  317.65  297.34  0.65  1.04  1.06  1.29  25 16.28 64.20
2022 11 02 13:03:07 1667390587.71  994.8997 1052.4233 1046.0361 1045.6362 0.00  313.40  313.15  317.65  297.34  0.79  0.90  0.97  0.98  25 16.36 64.13
2022 11 02 13:04:05 1667390645.80  995.5518 1051.7704 1045.9323 1045.4906 0.00  313.27  313.02  317.52  297.52  0.75  1.03  0.92  0.75  25 16.12 63.09
2022 11 02 13:04:05 1667390645.86  995.2038 1051.4684 1045.7272 1045.5377 0.00  313.27  313.02  317.52  297.52  0.96  0.88  1.01  0.84  25 16.01 63.04
2022 11 02 13:04:05 1667390645.92  994.9006 1051.6646 1045.3556 1045.8548 0.00  313.27  313.02  317.52  297.52  1.01  0.75  0.73  0.81  25 15.89 62.90
2022 11 02 13:04:05 1667390645.99  994.4822 1052.3490 1045.7552 1046.0022 0.00  313.27  313.02  317.52  297.52  0.99  0.94  1.02  1.09  25 15.55 62.61
2022 11 02 13:04:06 1667390646.05  995.2008 1052.0309 1045.9976 1045.3257 0.00  313.21  313.02  317.52  297.52  1.08  0.96  0.70  0.88  25 15.61 62.05
2022 11 02 13:04:06 1667390646.11  994.7763 1051.9062 1045.5704 1045.6183 0.00  313.21  313.02  317.52  297.46  1.32  0.81  0.82  0.91  25 15.86 62.84
2022 11 02 13:04:06 1667390646.17  995.1005 1052.1490 1045.5672 1045.6162 0.00  313.21  313.02  317.52  297.46  1.16  1.41  1.14  1.14  25 15.89 62.94
2022 11 02 13:04:06 1667390646.24  995.1499 1052.2744 1046.3590 1045.2878 0.00  313.21  313.02  317.46  297.46  0.90  0.90  1.25  0.63  25 15.87 62.60
2022 11 02 13:04:06 1667390646.30  995.0629 1051.4097 1046.4609 1045.6933 0.00  313.21  313.02  317.46  297.46  1.13  1.03  0.96  0.48  25 15.87 62.88
2022 11 02 13:04:06 1667390646.36  995.1741 1052.1721 1045.9729 1045.6230 0.00  313.21  313.02  317.46  297.40  0.89  0.87  0.79  1.09  25 15.91 62.93
2022 11 02 13:04:06 1667390646.43  994.6733 1052.1847 1045.4960 1045.0474 0.00  313.21  313.02  317.46  297.40  0.83  1.12  1.09  1.00  25 15.88 62.94
2022 11 02 13:04:06 1667390646.51  994.7330 1052.7619 1046.7597 1046.2948 0.00  313.21  313.02  317.40  297.40  0.57  1.04  0.86  0.92  25 16.69 65.36
2022 11 02 13:04:06 1667390646.58  995.5567 1052.4524 1046.5343 1046.3321 0.00  313.21  313.02  317.40  297.40  1.01  0.68  1.35  1.28  25 16.43 64.37
2022 11 02 13:04:06 1667390646.64  995.2494 1052.7634 1046.2259 1045.7191 0.00  313.21  313.02  317.40  297.21  0.74  0.96  0.76  0.84  25 15.81 63.33
2022 11 02 13:04:06 1667390646.70  995.2652 1052.3416 1046.2553 1045.7657 0.00  313.21  313.02  317.40  297.21  1.36  1.08  0.71  0.79  25 16.40 63.97
2022 11 02 13:04:06 1667390646.77  995.4943 1052.0792 1046.4235 1045.4462 0.00  313.21  313.02  317.46  297.21  0.58  0.98  1.00  0.85  25 16.30 64.10
2022 11 02 13:04:06 1667390646.83  995.9365 1052.6966 1046.6397 1045.9765 0.00  313.21  313.02  317.46  297.40  0.79  0.86  0.82  0.94  25 16.08 63.88
2022 11 02 13:04:06 1667390646.90  995.1594 1052.4347 1046.6081 1045.9966 0.00  313.21  313.02  317.46  297.40  0.71  1.31  0.70  0.73  25 16.05 63.68
2022 11 02 13:04:06 1667390646.96  995.3172 1052.7474 1046.9228 1045.6523 0.00  313.21  313.02  317.52  297.40  0.87  0.92  0.89  0.98  25 16.30 64.14
2022 11 02 13:04:07 1667390647.02  994.9996 1051.9561 1046.5105 1046.4707 0.00  313.21  313.02  317.52  297.40  0.75  1.13  0.81  0.78  25 16.08 63.97
2022 11 02 13:04:07 1667390647.09  995.0359 1052.4669 1046.1056 1045.6455 0.00  313.21  313.02  317.52  297.34  0.83  0.79  0.71  1.05  25 16.00 63.91
2022 11 02 13:04:07 1667390647.15  995.4639 1052.4736 1045.5920 1045.4137 0.00  313.21  313.02  317.52  297.34  0.71  0.52  0.79  0.57  25 16.30 64.18
2022 11 02 13:04:07 1667390647.22  995.3009 1052.5752 1046.1391 1045.2295 0.00  313.21  313.09  317.46  297.34  0.88  0.91  0.60  0.98  25 16.33 63.61
2022 11 02 13:04:07 1667390647.28  994.9620 1052.2375 1046.3195 1045.6193 0.00  313.21  313.09  317.46  297.34  0.96  0.96  1.58  1.18  25 16.26 64.23
2022 11 02 13:04:07 1667390647.35  995.6597 1052.4985 1046.6697 1046.2543 0.00  313.21  313.09  317.46  297.34  0.67  0.91  0.88  1.27  25 16.26 64.12
2022 11 02 13:04:07 1667390647.41  995.0664 1052.7178 1046.4426 1046.2109 0.00  313.21  313.09  317.46  297.34  0.73  0.80  1.21  0.73  25 16.31 64.16
2022 11 02 13:04:07 1667390647.48  994.6973 1052.3913 1046.0403 1045.7823 0.00  313.21  313.02  317.46  297.34  0.69  1.16  0.75  0.54  25 16.26 64.19
2022 11 02 13:04:07 1667390647.54  995.3546 1052.3916 1046.1078 1045.6077 0.00  313.21  313.02  317.46  297.34  1.20  1.05  0.84  0.98  25 16.33 64.16
2022 11 02 13:04:07 1667390647.60  995.6244 1052.4519 1046.2322 1045.9392 0.00  313.21  313.02  317.46  297.34  1.08  1.44  1.17  0.90  25 16.06 63.91
2022 11 02 13:04:07 1667390647.67  995.5463 1052.1825 1046.3190 1045.8100 0.00  313.21  313.02  317.46  297.34  1.16  1.02  0.87  0.92  25 15.77 63.66
2022 11 02 13:05:05 1667390705.76  994.7779 1052.0251 1046.5965 1045.7847 0.00  313.09  312.84  317.34  297.40  0.59  1.34  0.93  1.04  25 16.08 63.11
2022 11 02 13:05:05 1667390705.82  995.0005 1051.7207 1046.4963 1045.4715 0.00  313.09  312.84  317.27  297.40  1.05  0.86  0.56  1.12  25 15.74 62.76
2022 11 02 13:05:05 1667390705.89  995.0743 1051.8361 1045.8561 1045.1369 0.00  313.09  312.84  317.27  297.40  0.86  0.92  1.40  0.76  25 15.85 62.83
2022 11 02 13:05:05 1667390705.95  995.1581 1051.8357 1045.7831 1045.3475 0.00  313.09  312.84  317.27  297.34  0.94  0.95  1.00  1.09  25 15.88 62.93
2022 11 02 13:05:06 1667390706.01  994.8311 1052.1189 1045.9880 1045.6309 0.00  313.09  312.84  317.27  297.34  1.24  0.75  1.09  0.90  25 15.87 62.33
